Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_9_1 Spectral Count	ALS_9_2 Spectral Count	ALS_9_3 Spectral Count	ALS_9_4 Spectral Count	ALS_9_1 Unique Spectral Count	ALS_9_2 Unique Spectral Count	ALS_9_3 Unique Spectral Count	ALS_9_4 Unique Spectral Count	ALS_9_1 Total Spectral Count	ALS_9_2 Total Spectral Count	ALS_9_3 Total Spectral Count	ALS_9_4 Total Spectral Count	ALS_9_1 Intensity	ALS_9_2 Intensity	ALS_9_3 Intensity	ALS_9_4 Intensity	ALS_9_1 MaxLFQ Intensity	ALS_9_2 MaxLFQ Intensity	ALS_9_3 MaxLFQ Intensity	ALS_9_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P23468|PTPRD_HUMAN	P23468	PTPRD_HUMAN	PTPRD	1912	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase delta	1.0	0.9981	2	3	3	3	1	0	0	2	1	0	0	2	1	0	0	2	437905.2	432694.94	342093.56	445356.88	0.0	0.0	0.0	0.0	
sp|P23471|PTPRZ_HUMAN	P23471	PTPRZ_HUMAN	PTPRZ1	2315	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase zeta	1.0	0.9987	6	10	10	10	0	2	3	5	0	2	3	5	0	2	3	5	1435521.2	1804617.5	2016589.0	1888120.8	544286.94	770654.56	847010.2	828959.2	
sp|P23515|OMGP_HUMAN	P23515	OMGP_HUMAN	OMG	440	Homo sapiens	1:Experimental evidence at protein level	Oligodendrocyte-myelin glycoprotein	1.0	0.9973	2	7	7	7	2	2	2	1	2	2	2	1	2	2	2	1	3363298.2	3825060.0	3493650.0	4591745.0	1857407.2	2090781.6	1919007.0	2516661.2	
sp|P23528|COF1_HUMAN	P23528	COF1_HUMAN	CFL1	166	Homo sapiens	1:Experimental evidence at protein level	Cofilin-1	0.4913	0.9692	1	3	0	3	0	1	1	1	0	0	0	0	0	1	1	1	0.0	436416.34	548398.0	236166.98	0.0	0.0	0.0	0.0	sp|Q9Y281|COF2_HUMAN
sp|P23582|ANFC_HUMAN	P23582	ANFC_HUMAN	NPPC	126	Homo sapiens	1:Experimental evidence at protein level	C-type natriuretic peptide	0.5835	0.9785	1	2	2	2	1	1	0	0	1	1	0	0	1	1	0	0	1140928.4	1686221.1	978789.25	999389.25	0.0	0.0	0.0	0.0	
sp|P24592|IBP6_HUMAN	P24592	IBP6_HUMAN	IGFBP6	240	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 6	1.0	0.999	3	15	15	15	4	3	4	4	4	3	4	4	4	3	4	4	1.5967233E7	1.3809416E7	1.5241244E7	1.7547928E7	9279221.0	7795522.5	8357061.5	9773851.0	
sp|P25311|ZA2G_HUMAN	P25311	ZA2G_HUMAN	AZGP1	298	Homo sapiens	1:Experimental evidence at protein level	Zinc-alpha-2-glycoprotein	1.0	0.999	16	63	63	63	16	18	13	16	16	18	13	16	16	18	13	16	3.6697056E7	3.4002992E7	3.1779E7	3.7077636E7	1.4455636E7	1.5213646E7	1.3655401E7	1.1966886E7	
sp|P25713|MT3_HUMAN	P25713	MT3_HUMAN	MT3	68	Homo sapiens	1:Experimental evidence at protein level	Metallothionein-3	0.482	0.968	1	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	350939.88	450390.53	294947.2	276490.6	0.0	0.0	0.0	0.0	
sp|P26927|HGFL_HUMAN	P26927	HGFL_HUMAN	MST1	711	Homo sapiens	1:Experimental evidence at protein level	Hepatocyte growth factor-like protein	0.6383	0.9829	1	2	2	2	1	0	0	1	1	0	0	1	1	0	0	1	447210.03	308131.6	370806.25	278110.84	0.0	0.0	0.0	0.0	
sp|P26992|CNTFR_HUMAN	P26992	CNTFR_HUMAN	CNTFR	372	Homo sapiens	1:Experimental evidence at protein level	Ciliary neurotrophic factor receptor subunit alpha	1.0	0.9979	2	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1708313.9	1564512.8	1770264.5	1952898.0	1190053.9	1109838.9	1218618.9	1255081.4	
sp|P27169|PON1_HUMAN	P27169	PON1_HUMAN	PON1	355	Homo sapiens	1:Experimental evidence at protein level	Serum paraoxonase/arylesterase 1	1.0	0.999	10	32	26	32	9	8	8	7	7	6	7	6	9	8	8	7	4757369.5	5803182.0	5773950.0	4910714.5	2141069.2	2221934.2	2463651.8	1833071.0	
sp|P27658|CO8A1_HUMAN	P27658	CO8A1_HUMAN	COL8A1	744	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(VIII) chain	0.507	0.971	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	1361789.2	0.0	860580.6	0.0	0.0	0.0	0.0	0.0	
sp|P27797|CALR_HUMAN	P27797	CALR_HUMAN	CALR	417	Homo sapiens	1:Experimental evidence at protein level	Calreticulin	0.9999	0.992	2	3	3	3	0	0	2	1	0	0	2	1	0	0	2	1	374916.2	241579.16	1078342.5	251870.45	225120.64	0.0	647918.3	0.0	
sp|P29622|KAIN_HUMAN	P29622	KAIN_HUMAN	SERPINA4	427	Homo sapiens	1:Experimental evidence at protein level	Kallistatin	1.0	0.999	12	33	33	33	8	10	8	7	8	10	8	7	8	10	8	7	3074281.5	3588891.0	3151607.8	3026930.0	1277682.4	1322979.5	1325188.9	1144034.4	
sp|P30086|PEBP1_HUMAN	P30086	PEBP1_HUMAN	PEBP1	187	Homo sapiens	1:Experimental evidence at protein level	Phosphatidylethanolamine-binding protein 1	1.0	0.999	5	18	18	18	4	3	5	6	4	3	5	6	4	3	5	6	8081005.0	7756462.0	6652483.0	9253630.0	3384036.5	3438053.0	2820619.5	3968681.2	
sp|P34096|RNAS4_HUMAN	P34096	RNAS4_HUMAN	RNASE4	147	Homo sapiens	1:Experimental evidence at protein level	Ribonuclease 4	0.7788	0.9913	1	3	3	3	1	0	1	1	1	0	1	1	1	0	1	1	641912.9	580762.2	890284.44	979415.44	0.0	0.0	0.0	0.0	
sp|P35542|SAA4_HUMAN	P35542	SAA4_HUMAN	SAA4	130	Homo sapiens	1:Experimental evidence at protein level	Serum amyloid A-4 protein	1.0	0.9989	5	23	23	23	6	6	6	5	6	6	6	5	6	6	6	5	1.2497354E7	1.1972319E7	1.0505634E7	1.1595571E7	4757288.5	3783483.5	4661400.5	4090226.2	
sp|P35858|ALS_HUMAN	P35858	ALS_HUMAN	IGFALS	605	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein complex acid labile subunit	1.0	0.9987	2	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	392063.8	450123.62	360997.6	444675.78	0.0	0.0	0.0	0.0	
sp|P36222|CH3L1_HUMAN	P36222	CH3L1_HUMAN	CHI3L1	383	Homo sapiens	1:Experimental evidence at protein level	Chitinase-3-like protein 1	1.0	0.999	13	45	45	45	9	12	11	13	9	12	11	13	9	12	11	13	8781664.0	9254802.0	8813840.0	1.1049218E7	3795582.0	3565853.8	3789512.2	4210593.5	
sp|P36955|PEDF_HUMAN	P36955	PEDF_HUMAN	SERPINF1	418	Homo sapiens	1:Experimental evidence at protein level	Pigment epithelium-derived factor	1.0	0.999	19	75	75	75	22	19	14	20	22	19	14	20	22	19	14	20	4.8534728E7	4.898456E7	4.2289596E7	4.8625784E7	1.7590816E7	1.7702518E7	1.5035059E7	1.817343E7	
sp|P39060|COIA1_HUMAN	P39060	COIA1_HUMAN	COL18A1	1754	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(XVIII) chain	1.0	0.999	4	10	10	10	3	1	1	5	3	1	1	5	3	1	1	5	2961787.0	2641562.5	2616072.5	3103196.5	1364596.0	1259836.8	1220446.9	1307620.6	
sp|P40189|IL6RB_HUMAN	P40189	IL6RB_HUMAN	IL6ST	918	Homo sapiens	1:Experimental evidence at protein level	Interleukin-6 receptor subunit beta	1.0	0.972	3	6	6	6	1	2	0	3	1	2	0	3	1	2	0	3	1158724.2	1332081.0	727144.4	1398092.8	554315.25	630141.94	416773.72	646798.7	
sp|P40925|MDHC_HUMAN	P40925	MDHC_HUMAN	MDH1	334	Homo sapiens	1:Experimental evidence at protein level	Malate dehydrogenase, cytoplasmic	1.0	0.9894	3	6	6	6	2	1	2	1	2	1	2	1	2	1	2	1	1254570.1	1137736.5	1313254.0	1461984.8	662815.1	611159.6	705216.4	783958.5	
sp|P41222|PTGDS_HUMAN	P41222	PTGDS_HUMAN	PTGDS	190	Homo sapiens	1:Experimental evidence at protein level	Prostaglandin-H2 D-isomerase	1.0	0.999	7	36	36	36	9	9	9	9	9	9	9	9	9	9	9	9	1.1669737E9	1.72700224E9	1.70736986E9	1.82164634E9	7.1048038E8	7.0975392E8	7.020151E8	7.8974093E8	
sp|P42785|PCP_HUMAN	P42785	PCP_HUMAN	PRCP	496	Homo sapiens	1:Experimental evidence at protein level	Lysosomal Pro-X carboxypeptidase	1.0	0.9682	4	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	1289094.5	1252359.1	1186771.5	1468809.6	676682.8	614587.44	636347.3	732699.75	
sp|P43121|MUC18_HUMAN	P43121	MUC18_HUMAN	MCAM	646	Homo sapiens	1:Experimental evidence at protein level	Cell surface glycoprotein MUC18	1.0	0.9988	7	20	20	20	6	4	4	6	6	4	4	6	6	4	4	6	3341468.0	3025015.0	3497449.0	3600277.0	1381743.4	1311807.0	1384175.4	1538948.1	
sp|P43251|BTD_HUMAN	P43251	BTD_HUMAN	BTD	543	Homo sapiens	1:Experimental evidence at protein level	Biotinidase	1.0	0.9988	4	15	15	15	4	3	4	4	4	3	4	4	4	3	4	4	4879085.0	4462278.5	4454592.0	4680529.5	2199622.2	1894966.0	1993421.6	2120063.5	
sp|P43652|AFAM_HUMAN	P43652	AFAM_HUMAN	AFM	599	Homo sapiens	1:Experimental evidence at protein level	Afamin	1.0	0.9989	12	41	41	41	11	12	8	10	11	12	8	10	11	12	8	10	1.3109318E7	1.0450843E7	9750252.0	8349665.0	5309498.0	4322403.5	3893475.0	3532213.2	
sp|P48058|GRIA4_HUMAN	P48058	GRIA4_HUMAN	GRIA4	902	Homo sapiens	1:Experimental evidence at protein level	Glutamate receptor 4	0.7645	0.9906	1	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	323336.3	408238.88	356160.25	362476.28	0.0	0.0	0.0	0.0	
sp|P49908|SEPP1_HUMAN	P49908	SEPP1_HUMAN	SELENOP	381	Homo sapiens	1:Experimental evidence at protein level	Selenoprotein P	1.0	0.9984	4	12	12	12	4	2	3	3	4	2	3	3	4	2	3	3	2609504.5	2724551.8	2501581.5	2234518.8	982017.25	1163797.1	1079511.8	1054411.8	
sp|P51693|APLP1_HUMAN	P51693	APLP1_HUMAN	APLP1	650	Homo sapiens	1:Experimental evidence at protein level	Amyloid beta precursor like protein 1	1.0	0.999	19	73	73	73	16	21	17	19	16	21	17	19	16	21	17	19	2.77369E7	2.9940008E7	2.557094E7	3.4758792E7	1.1362174E7	1.2092031E7	1.1291641E7	1.4901717E7	
sp|P51884|LUM_HUMAN	P51884	LUM_HUMAN	LUM	338	Homo sapiens	1:Experimental evidence at protein level	Lumican	1.0	0.999	8	25	25	25	5	7	8	5	5	7	8	5	5	7	8	5	1.1990882E7	8716555.0	8497934.0	6689265.0	4292457.5	3170179.8	3265388.2	2736691.5	
sp|P54289|CA2D1_HUMAN	P54289	CA2D1_HUMAN	CACNA2D1	1103	Homo sapiens	1:Experimental evidence at protein level	Voltage-dependent calcium channel subunit alpha-2/delta-1	1.0	0.9979	5	10	10	10	2	2	1	5	2	2	1	5	2	2	1	5	1459940.0	1464831.1	1390142.0	1543011.2	542351.8	558581.1	533019.2	551479.3	
sp|P54764|EPHA4_HUMAN	P54764	EPHA4_HUMAN	EPHA4	986	Homo sapiens	1:Experimental evidence at protein level	Ephrin type-A receptor 4	1.0	0.999	4	12	12	12	2	3	3	4	2	3	3	4	2	3	3	4	3222671.0	2828038.0	2754148.0	3064174.8	1405447.1	1256011.0	1185656.6	1405742.5	
sp|P55058|PLTP_HUMAN	P55058	PLTP_HUMAN	PLTP	493	Homo sapiens	1:Experimental evidence at protein level	Phospholipid transfer protein	1.0	0.999	9	31	31	31	7	8	6	10	7	8	6	10	7	8	6	10	7043676.0	6195283.0	6114573.5	6152334.5	3016567.8	2817820.8	2927573.5	3117519.0	
sp|P55083|MFAP4_HUMAN	P55083	MFAP4_HUMAN	MFAP4	255	Homo sapiens	1:Experimental evidence at protein level	Microfibril-associated glycoprotein 4	1.0	0.997	2	4	4	4	2	0	1	1	2	0	1	1	2	0	1	1	2402162.5	1147194.2	1554300.4	1419052.1	1944394.5	1121165.4	1447840.4	987950.56	
sp|P55290|CAD13_HUMAN	P55290	CAD13_HUMAN	CDH13	713	Homo sapiens	1:Experimental evidence at protein level	Cadherin-13	1.0	0.9989	4	12	12	12	3	3	2	4	3	3	2	4	3	3	2	4	5425194.0	5637439.0	4611015.5	5702979.0	2246702.0	2350882.2	1992102.8	2254132.0	
sp|P60174|TPIS_HUMAN	P60174	TPIS_HUMAN	TPI1	249	Homo sapiens	1:Experimental evidence at protein level	Triosephosphate isomerase	1.0	0.9989	4	6	6	6	1	2	1	2	1	2	1	2	1	2	1	2	1079694.4	2107700.8	2000367.5	2047967.8	734144.6	1106671.0	825818.6	1041725.9	
sp|P60709|ACTB_HUMAN	P60709	ACTB_HUMAN	ACTB	375	Homo sapiens	1:Experimental evidence at protein level	Actin, cytoplasmic 1	1.0	0.999	12	39	0	39	10	11	9	9	0	0	0	0	10	11	9	9	1.4358207E7	1.5782686E7	1.5941526E7	1.2827926E7	5131530.0	5784814.0	5838221.5	4737088.5	sp|P63261|ACTG_HUMAN
sp|P61604|CH10_HUMAN	P61604	CH10_HUMAN	HSPE1	102	Homo sapiens	1:Experimental evidence at protein level	10 kDa heat shock protein, mitochondrial	0.622	0.9817	1	2	2	2	0	0	1	1	0	0	1	1	0	0	1	1	298958.38	347853.03	363074.6	247343.94	0.0	0.0	0.0	0.0	
sp|P61626|LYSC_HUMAN	P61626	LYSC_HUMAN	LYZ	148	Homo sapiens	1:Experimental evidence at protein level	Lysozyme C	1.0	0.9988	4	9	9	9	1	2	4	2	1	2	4	2	1	2	4	2	4198979.0	4652654.5	3309336.5	3661339.0	2807388.5	2553811.2	2750438.8	2370599.8	
sp|P61769|B2MG_HUMAN	P61769	B2MG_HUMAN	B2M	119	Homo sapiens	1:Experimental evidence at protein level	Beta-2-microglobulin	1.0	0.999	3	19	19	19	5	5	5	4	5	5	5	4	5	5	5	4	1.84228192E8	1.93500288E8	1.88806816E8	2.2753536E8	7.4569064E7	7.3391808E7	7.062816E7	7.9073704E7	
sp|P61916|NPC2_HUMAN	P61916	NPC2_HUMAN	NPC2	151	Homo sapiens	1:Experimental evidence at protein level	NPC intracellular cholesterol transporter 2	1.0	0.9984	6	19	19	19	6	4	3	6	6	4	3	6	6	4	3	6	1.0830983E7	1.1347152E7	9355104.0	1.3361124E7	4099411.0	4232174.0	3611232.5	4778341.5	
sp|P62736|ACTA_HUMAN	P62736	ACTA_HUMAN	ACTA2	377	Homo sapiens	1:Experimental evidence at protein level	Actin, aortic smooth muscle	1.0	0.987	11	5	0	32	1	1	1	2	0	0	0	0	8	9	7	8	2254978.5	1977180.8	1998410.2	1532471.2	1701079.6	0.0	1429735.4	1087057.0	sp|P68032|ACTC_HUMAN, sp|P68133|ACTS_HUMAN
sp|P62805|H4_HUMAN	P62805	H4_HUMAN	H4C1	103	Homo sapiens	1:Experimental evidence at protein level	Histone H4	1.0	0.9988	5	18	18	18	4	5	5	4	4	5	5	4	4	5	5	4	9070584.0	9818402.0	1.0524728E7	7288615.0	3847557.0	4387029.0	4618497.0	3294986.5	
sp|P62937|PPIA_HUMAN	P62937	PPIA_HUMAN	PPIA	165	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase A	1.0	0.997	3	7	7	7	3	2	1	1	3	2	1	1	3	2	1	1	1834764.0	2090671.8	1522243.8	1258400.9	998155.06	1140532.6	827372.4	682628.8	
sp|P68104|EF1A1_HUMAN	P68104	EF1A1_HUMAN	EEF1A1	462	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 1-alpha 1	1.0	0.9977	5	14	0	14	4	3	4	3	0	0	0	0	4	3	4	3	5689515.5	6614103.0	6845039.5	5005919.0	2260905.8	2629156.0	2714232.8	1986859.5	sp|Q5VTE0|EF1A3_HUMAN
sp|P68363|TBA1B_HUMAN	P68363	TBA1B_HUMAN	TUBA1B	451	Homo sapiens	1:Experimental evidence at protein level	Tubulin alpha-1B chain	1.0	0.9967	2	8	0	8	2	2	2	2	0	0	0	0	2	2	2	2	764720.3	890728.94	1035521.5	611300.0	412180.9	480589.12	561190.0	331485.4	sp|Q71U36|TBA1A_HUMAN, sp|Q9BQE3|TBA1C_HUMAN
sp|P68431|H31_HUMAN	P68431	H31_HUMAN	H3C1	136	Homo sapiens	1:Experimental evidence at protein level	Histone H3.1	1.0	0.9797	3	12	0	12	3	3	3	3	0	0	0	0	3	3	3	3	7911991.0	9721827.0	9073771.0	5841836.0	3122853.5	3872133.5	3747362.8	2281842.8	sp|P84243|H33_HUMAN, sp|Q16695|H31T_HUMAN, sp|Q71DI3|H32_HUMAN
sp|P68871|HBB_HUMAN	P68871	HBB_HUMAN	HBB	147	Homo sapiens	1:Experimental evidence at protein level	Hemoglobin subunit beta	1.0	0.999	6	14	4	14	2	6	3	3	1	3	0	0	2	6	3	3	9133046.0	1.1985784E7	7200579.0	5829627.5	3490715.0	5272832.0	3500611.5	2780727.5	
sp|P69905|HBA_HUMAN	P69905	HBA_HUMAN	HBA2	142	Homo sapiens	1:Experimental evidence at protein level	Hemoglobin subunit alpha	1.0	0.9958	3	6	6	6	0	4	2	0	0	4	2	0	0	4	2	0	1463445.0	3126263.5	1369630.6	498339.7	821451.2	1445384.8	798946.5	473500.84	
sp|P78324|SHPS1_HUMAN	P78324	SHPS1_HUMAN	SIRPA	504	Homo sapiens	1:Experimental evidence at protein level	Tyrosine-protein phosphatase non-receptor type substrate 1	1.0	0.9958	8	20	3	20	4	6	4	6	0	1	1	1	4	6	4	6	6221418.0	5521375.0	5180310.5	6217811.0	2600355.8	2471240.0	2350476.5	2789888.8	
sp|P78509|RELN_HUMAN	P78509	RELN_HUMAN	RELN	3460	Homo sapiens	1:Experimental evidence at protein level	Reelin	1.0	0.9972	8	15	15	15	4	4	2	5	4	4	2	5	4	4	2	5	1944653.1	2016240.8	1814106.8	1916962.2	811051.5	800412.75	734254.9	881058.75	
sp|P98160|PGBM_HUMAN	P98160	PGBM_HUMAN	HSPG2	4391	Homo sapiens	1:Experimental evidence at protein level	Basement membrane-specific heparan sulfate proteoglycan core protein	1.0	0.999	7	23	23	23	7	5	6	5	7	5	6	5	7	5	6	5	3636034.2	2823929.8	2462612.5	2967214.2	1573520.9	1258907.0	1455442.8	1315739.8	
sp|P99999|CYC_HUMAN	P99999	CYC_HUMAN	CYCS	105	Homo sapiens	1:Experimental evidence at protein level	Cytochrome c	1.0	0.9977	2	5	2	5	1	1	1	2	0	0	1	1	1	1	1	2	1127456.9	1029569.25	895026.5	1167803.2	593775.7	543879.44	471706.28	616531.44	
sp|Q00839|HNRPU_HUMAN	Q00839	HNRPU_HUMAN	HNRNPU	825	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein U	0.674	0.9854	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q01459|DIAC_HUMAN	Q01459	DIAC_HUMAN	CTBS	385	Homo sapiens	1:Experimental evidence at protein level	Di-N-acetylchitobiase	0.9641	0.9989	1	3	3	3	1	0	1	1	1	0	1	1	1	0	1	1	517973.75	590499.0	522555.16	475362.5	0.0	0.0	0.0	0.0	
sp|Q02246|CNTN2_HUMAN	Q02246	CNTN2_HUMAN	CNTN2	1040	Homo sapiens	1:Experimental evidence at protein level	Contactin-2	1.0	0.9989	19	41	41	41	8	10	7	16	8	10	7	16	8	10	7	16	3207514.5	3653517.0	4054501.5	4523393.0	1531235.8	1592661.5	1715538.5	1822148.9	
sp|Q02817|MUC2_HUMAN	Q02817	MUC2_HUMAN	MUC2	5289	Homo sapiens	1:Experimental evidence at protein level	Mucin-2	0.48	0.9678	1	3	3	3	0	1	1	1	0	1	1	1	0	1	1	1	2926604.0	4091890.2	3488305.2	2840443.8	0.0	0.0	0.0	0.0	
sp|Q02818|NUCB1_HUMAN	Q02818	NUCB1_HUMAN	NUCB1	461	Homo sapiens	1:Experimental evidence at protein level	Nucleobindin-1	1.0	0.9978	2	4	4	4	0	1	1	2	0	1	1	2	0	1	1	2	2047980.1	2547542.8	2494476.5	2697037.8	1633958.9	2242549.2	2442733.8	2021445.0	
sp|Q03591|FHR1_HUMAN	Q03591	FHR1_HUMAN	CFHR1	330	Homo sapiens	1:Experimental evidence at protein level	Complement factor H-related protein 1	1.0	0.9872	3	2	0	14	2	0	0	0	0	0	0	0	5	3	3	3	3772542.5	4035546.5	3655561.5	3804310.0	2839174.5	3055959.0	2705677.0	2705135.0	
sp|Q06481|APLP2_HUMAN	Q06481	APLP2_HUMAN	APLP2	763	Homo sapiens	1:Experimental evidence at protein level	Amyloid beta precursor like protein 2	1.0	0.9974	5	10	10	18	2	3	2	3	2	3	2	3	4	5	4	5	5675557.0	6860890.0	5182176.5	6115089.5	2886738.8	3618414.2	2819835.0	3213423.8	
sp|Q06828|FMOD_HUMAN	Q06828	FMOD_HUMAN	FMOD	376	Homo sapiens	1:Experimental evidence at protein level	Fibromodulin	0.8179	0.9932	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	811970.6	977268.4	830736.6	1070538.9	0.0	0.0	0.0	0.0	
sp|Q06830|PRDX1_HUMAN	Q06830	PRDX1_HUMAN	PRDX1	199	Homo sapiens	1:Experimental evidence at protein level	Peroxiredoxin-1	1.0	0.9974	6	18	10	18	5	4	5	4	3	2	3	2	5	4	5	4	2195417.2	2039830.0	2774429.5	1978759.2	1044525.5	1051566.6	1312946.9	900210.6	
sp|Q08380|LG3BP_HUMAN	Q08380	LG3BP_HUMAN	LGALS3BP	585	Homo sapiens	1:Experimental evidence at protein level	Galectin-3-binding protein	1.0	0.9989	8	25	25	25	7	7	5	6	7	7	5	6	7	7	5	6	7823448.5	8780572.0	8367712.0	8690804.0	3289318.2	3346915.8	3386265.2	3203353.2	
sp|Q12805|FBLN3_HUMAN	Q12805	FBLN3_HUMAN	EFEMP1	493	Homo sapiens	1:Experimental evidence at protein level	EGF-containing fibulin-like extracellular matrix protein 1	1.0	0.999	8	29	29	29	6	8	8	7	6	8	8	7	6	8	8	7	1.4670086E7	1.2331697E7	1.0829866E7	1.4597666E7	5985508.5	5881863.0	5023749.5	6220310.5	
sp|Q12841|FSTL1_HUMAN	Q12841	FSTL1_HUMAN	FSTL1	308	Homo sapiens	1:Experimental evidence at protein level	Follistatin-related protein 1	1.0	0.9963	2	7	7	7	2	2	1	2	2	2	1	2	2	2	1	2	1106200.2	946588.75	957001.0	1119506.4	596017.75	507452.53	513729.38	600651.4	
sp|Q12860|CNTN1_HUMAN	Q12860	CNTN1_HUMAN	CNTN1	1018	Homo sapiens	1:Experimental evidence at protein level	Contactin-1	1.0	0.999	33	117	117	117	32	28	28	29	32	28	28	29	32	28	28	29	1.3837832E7	1.2408629E7	1.2669008E7	1.450492E7	4836460.5	4586598.0	4674240.0	5282926.5	
sp|Q12907|LMAN2_HUMAN	Q12907	LMAN2_HUMAN	LMAN2	356	Homo sapiens	1:Experimental evidence at protein level	Vesicular integral-membrane protein VIP36	1.0	0.9989	5	12	12	12	2	3	4	3	2	3	4	3	2	3	4	3	3162654.8	2855006.2	3790754.0	3495110.0	1170171.1	1202819.8	1390889.5	1338764.2	
sp|Q13228|SBP1_HUMAN	Q13228	SBP1_HUMAN	SELENBP1	472	Homo sapiens	1:Experimental evidence at protein level	Methanethiol oxidase	1.0	0.9983	4	7	7	7	2	0	1	4	2	0	1	4	2	0	1	4	1113849.6	961443.25	992038.75	985207.3	445716.7	393581.9	397388.62	378310.8	
sp|Q13332|PTPRS_HUMAN	Q13332	PTPRS_HUMAN	PTPRS	1948	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase S	1.0	0.9989	2	3	3	3	2	0	0	1	2	0	0	1	2	0	0	1	1276288.8	667550.6	1066159.4	1169120.5	757605.2	0.0	630236.25	680141.7	
sp|Q13449|LSAMP_HUMAN	Q13449	LSAMP_HUMAN	LSAMP	338	Homo sapiens	1:Experimental evidence at protein level	Limbic system-associated membrane protein	1.0	0.999	7	19	19	19	5	3	6	5	5	3	6	5	5	3	6	5	9740721.0	8699815.0	1.0274665E7	1.1311553E7	4843143.0	4105538.2	4678091.0	5150470.5	
sp|Q13508|NAR3_HUMAN	Q13508	NAR3_HUMAN	ART3	389	Homo sapiens	1:Experimental evidence at protein level	Ecto-ADP-ribosyltransferase 3	1.0	0.9938	2	3	3	3	1	0	0	2	1	0	0	2	1	0	0	2	706532.25	1031136.5	1081547.9	948334.4	390288.34	569486.1	596908.7	510824.28	
sp|Q13740|CD166_HUMAN	Q13740	CD166_HUMAN	ALCAM	583	Homo sapiens	1:Experimental evidence at protein level	CD166 antigen	1.0	0.9971	5	16	16	16	4	5	3	4	4	5	3	4	4	5	3	4	2734731.5	2587708.8	2406959.0	2619725.8	1036245.2	929810.3	985011.25	1005876.0	
sp|Q13822|ENPP2_HUMAN	Q13822	ENPP2_HUMAN	ENPP2	863	Homo sapiens	1:Experimental evidence at protein level	Autotaxin	1.0	0.999	15	64	64	64	16	18	12	18	16	18	12	18	16	18	12	18	2.4126934E7	2.5354216E7	2.145697E7	2.6125166E7	1.1042738E7	1.0445026E7	9460282.0	1.1149733E7	
sp|Q14118|DAG1_HUMAN	Q14118	DAG1_HUMAN	DAG1	895	Homo sapiens	1:Experimental evidence at protein level	Dystroglycan 1	1.0	0.999	8	30	30	30	8	10	5	7	8	10	5	7	8	10	5	7	6933150.5	7113825.0	6345844.5	6939177.0	2645339.0	2625270.2	2277087.2	2550248.2	
sp|Q14515|SPRL1_HUMAN	Q14515	SPRL1_HUMAN	SPARCL1	664	Homo sapiens	1:Experimental evidence at protein level	SPARC-like protein 1	1.0	0.999	14	47	47	47	6	9	13	19	6	9	13	19	6	9	13	19	4679608.5	9759935.0	1.3247502E7	1.7580286E7	2541350.8	6287245.5	7959235.0	1.0308919E7	
sp|Q14520|HABP2_HUMAN	Q14520	HABP2_HUMAN	HABP2	560	Homo sapiens	1:Experimental evidence at protein level	Factor VII-activating protease	0.6386	0.9829	1	2	2	2	0	0	1	1	0	0	1	1	0	0	1	1	346083.12	543498.06	576091.5	471016.72	0.0	0.0	0.0	0.0	
sp|Q14624|ITIH4_HUMAN	Q14624	ITIH4_HUMAN	ITIH4	930	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H4	1.0	0.999	24	84	84	84	22	22	20	20	22	22	20	20	22	22	20	20	1.255434E7	1.255034E7	1.3779983E7	1.3926588E7	5874522.0	5197471.5	5965857.0	4862986.0	
sp|Q14982|OPCM_HUMAN	Q14982	OPCM_HUMAN	OPCML	345	Homo sapiens	1:Experimental evidence at protein level	Opioid-binding protein/cell adhesion molecule	1.0	0.999	7	21	10	21	5	5	4	7	2	2	2	4	5	5	4	7	7195668.5	6655121.0	6559385.0	7988235.0	3347871.2	3533692.8	2899313.5	3954122.2	
