Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_5_1 Spectral Count	ALS_5_2 Spectral Count	ALS_5_3 Spectral Count	ALS_5_4 Spectral Count	ALS_5_1 Unique Spectral Count	ALS_5_2 Unique Spectral Count	ALS_5_3 Unique Spectral Count	ALS_5_4 Unique Spectral Count	ALS_5_1 Total Spectral Count	ALS_5_2 Total Spectral Count	ALS_5_3 Total Spectral Count	ALS_5_4 Total Spectral Count	ALS_5_1 Intensity	ALS_5_2 Intensity	ALS_5_3 Intensity	ALS_5_4 Intensity	ALS_5_1 MaxLFQ Intensity	ALS_5_2 MaxLFQ Intensity	ALS_5_3 MaxLFQ Intensity	ALS_5_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P11021|BIP_HUMAN	P11021	BIP_HUMAN	HSPA5	654	Homo sapiens	1:Experimental evidence at protein level	Endoplasmic reticulum chaperone BiP	1.0	0.9942	5	5	4	7	1	2	1	1	0	2	1	1	2	3	1	1	1655444.5	1323774.9	789586.9	1088777.0	741957.75	714414.2	490955.97	689249.6	
sp|P11142|HSP7C_HUMAN	P11142	HSP7C_HUMAN	HSPA8	646	Homo sapiens	1:Experimental evidence at protein level	Heat shock cognate 71 kDa protein	1.0	0.9989	8	18	13	18	5	7	3	3	3	5	2	3	5	7	3	3	4434218.5	7131139.0	3271785.5	4168814.0	2408108.5	3689672.0	1709123.4	2370708.0	
sp|P11279|LAMP1_HUMAN	P11279	LAMP1_HUMAN	LAMP1	417	Homo sapiens	1:Experimental evidence at protein level	Lysosome-associated membrane glycoprotein 1	0.4625	0.9697	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	467321.38	285328.75	244026.84	346493.47	0.0	0.0	0.0	0.0	
sp|P11362|FGFR1_HUMAN	P11362	FGFR1_HUMAN	FGFR1	822	Homo sapiens	1:Experimental evidence at protein level	Fibroblast growth factor receptor 1	0.9056	0.9972	1	3	3	3	1	1	1	0	1	1	1	0	1	1	1	0	600658.9	257239.89	613530.56	397564.03	0.0	0.0	0.0	0.0	
sp|P12004|PCNA_HUMAN	P12004	PCNA_HUMAN	PCNA	261	Homo sapiens	1:Experimental evidence at protein level	Proliferating cell nuclear antigen	0.6768	0.9873	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	87061.1	322645.75	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P12109|CO6A1_HUMAN	P12109	CO6A1_HUMAN	COL6A1	1028	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(VI) chain	1.0	0.999	13	36	36	36	7	13	8	8	7	13	8	8	7	13	8	8	7223514.5	5852821.0	5013020.0	6064087.5	3028897.8	2638154.5	2253996.2	2943878.2	
sp|P12111|CO6A3_HUMAN	P12111	CO6A3_HUMAN	COL6A3	3177	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-3(VI) chain	1.0	0.9753	3	3	3	3	0	2	1	0	0	2	1	0	0	2	1	0	6973365.5	8782736.0	8748430.0	5259427.0	6908084.0	1.0322736E7	6797367.5	0.0	
sp|P12259|FA5_HUMAN	P12259	FA5_HUMAN	F5	2224	Homo sapiens	1:Experimental evidence at protein level	Coagulation factor V	1.0	0.9978	6	7	7	7	1	3	2	1	1	3	2	1	1	3	2	1	1489979.5	1511512.9	1460855.9	1894428.2	557902.44	636934.56	870654.3	741484.56	
sp|P12882|MYH1_HUMAN	P12882	MYH1_HUMAN	MYH1	1939	Homo sapiens	1:Experimental evidence at protein level	Myosin-1	0.9999	0.9934	6	4	1	10	1	1	0	2	0	0	0	1	1	5	1	3	1704553.0	1092176.5	1016236.5	1412354.8	880605.75	0.0	525017.4	729465.44	
sp|P13473|LAMP2_HUMAN	P13473	LAMP2_HUMAN	LAMP2	410	Homo sapiens	1:Experimental evidence at protein level	Lysosome-associated membrane glycoprotein 2	1.0	0.9979	3	10	10	10	2	3	3	2	2	3	3	2	2	3	3	2	5837014.0	5935698.0	3807931.5	6827693.5	3082774.8	3093929.0	2078021.8	3123061.0	
sp|P13521|SCG2_HUMAN	P13521	SCG2_HUMAN	SCG2	617	Homo sapiens	1:Experimental evidence at protein level	Secretogranin-2	1.0	0.999	12	28	28	28	6	10	9	3	6	10	9	3	6	10	9	3	4537412.0	5571638.5	4134084.5	5073540.5	2179723.0	2562913.0	2204326.8	2255861.0	
sp|P13591|NCAM1_HUMAN	P13591	NCAM1_HUMAN	NCAM1	858	Homo sapiens	1:Experimental evidence at protein level	Neural cell adhesion molecule 1	1.0	0.999	21	70	70	70	17	17	20	16	17	17	20	16	17	17	20	16	2.9144578E7	1.7224842E7	2.3801008E7	1.9009938E7	9710094.0	7609177.0	1.052075E7	7752111.0	
sp|P13611|CSPG2_HUMAN	P13611	CSPG2_HUMAN	VCAN	3396	Homo sapiens	1:Experimental evidence at protein level	Versican core protein	0.9999	0.9826	2	3	3	3	2	0	1	0	2	0	1	0	2	0	1	0	775058.5	350772.12	491988.12	308461.84	0.0	0.0	0.0	0.0	
sp|P13639|EF2_HUMAN	P13639	EF2_HUMAN	EEF2	858	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 2	1.0	0.9964	5	10	10	10	2	5	1	2	2	5	1	2	2	5	1	2	2066272.0	2754531.5	1431991.5	1763264.5	819736.06	1118587.1	539432.4	712038.2	
sp|P13671|CO6_HUMAN	P13671	CO6_HUMAN	C6	934	Homo sapiens	1:Experimental evidence at protein level	Complement component C6	1.0	0.9989	9	20	20	20	4	5	6	5	4	5	6	5	4	5	6	5	4967113.0	3100021.0	2656488.8	5490536.0	2122021.5	1410838.6	1643425.8	1761073.1	
sp|P13987|CD59_HUMAN	P13987	CD59_HUMAN	CD59	128	Homo sapiens	1:Experimental evidence at protein level	CD59 glycoprotein	0.6069	0.9829	1	3	3	3	0	1	1	1	0	1	1	1	0	1	1	1	1111440.8	1587806.9	1966793.1	1028250.94	0.0	0.0	0.0	0.0	
sp|P14174|MIF_HUMAN	P14174	MIF_HUMAN	MIF	115	Homo sapiens	1:Experimental evidence at protein level	Macrophage migration inhibitory factor	0.574	0.9805	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	357115.7	759761.1	0.0	466788.5	0.0	0.0	0.0	0.0	
sp|P14543|NID1_HUMAN	P14543	NID1_HUMAN	NID1	1247	Homo sapiens	1:Experimental evidence at protein level	Nidogen-1	0.9989	0.9761	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P14618|KPYM_HUMAN	P14618	KPYM_HUMAN	PKM	531	Homo sapiens	1:Experimental evidence at protein level	Pyruvate kinase PKM	1.0	0.999	12	34	34	34	7	10	7	10	7	10	7	10	7	10	7	10	5712042.0	5292057.0	5366642.0	5909316.5	3079810.5	3009670.8	2360884.2	2960964.0	
sp|P14625|ENPL_HUMAN	P14625	ENPL_HUMAN	HSP90B1	803	Homo sapiens	1:Experimental evidence at protein level	Endoplasmin	0.9997	0.9801	2	3	1	3	0	2	0	1	0	1	0	0	0	2	0	1	677980.6	1115891.5	467565.22	466478.97	405917.6	809290.4	0.0	0.0	
sp|P14866|HNRPL_HUMAN	P14866	HNRPL_HUMAN	HNRNPL	589	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein L	0.4026	0.9617	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	2374260.2	2177837.2	3606513.2	2462327.0	0.0	0.0	0.0	0.0	
sp|P15259|PGAM2_HUMAN	P15259	PGAM2_HUMAN	PGAM2	253	Homo sapiens	1:Experimental evidence at protein level	Phosphoglycerate mutase 2	0.9999	0.9946	2	2	0	2	0	2	0	0	0	0	0	0	0	2	0	0	1326169.5	974503.6	926518.06	733141.0	729694.1	533412.3	504611.97	0.0	sp|P18669|PGAM1_HUMAN, sp|Q8N0Y7|PGAM4_HUMAN
sp|P15311|EZRI_HUMAN	P15311	EZRI_HUMAN	EZR	586	Homo sapiens	1:Experimental evidence at protein level	Ezrin	1.0	0.9941	4	5	2	5	1	3	0	1	1	0	0	1	1	3	0	1	1760106.9	1630283.2	402392.38	1432761.0	685187.06	1057581.8	0.0	561703.2	
sp|P16035|TIMP2_HUMAN	P16035	TIMP2_HUMAN	TIMP2	220	Homo sapiens	1:Experimental evidence at protein level	Metalloproteinase inhibitor 2	1.0	0.999	3	6	6	6	1	3	1	1	1	3	1	1	1	3	1	1	891460.3	2689987.5	2375642.0	836230.56	0.0	1696808.2	1386233.1	0.0	
sp|P16070|CD44_HUMAN	P16070	CD44_HUMAN	CD44	742	Homo sapiens	1:Experimental evidence at protein level	CD44 antigen	1.0	0.999	2	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	9460034.0	8701352.0	6930892.5	1.6755983E7	7889571.5	8466119.0	6668641.5	1.2296248E7	
sp|P16402|H13_HUMAN	P16402	H13_HUMAN	H1-3	221	Homo sapiens	1:Experimental evidence at protein level	Histone H1.3	1.0	0.995	4	6	0	6	1	3	1	1	0	0	0	0	1	3	1	1	2840791.8	5285948.0	2173790.5	2594366.2	1352787.2	2699571.2	1047287.1	1220615.8	
sp|P16870|CBPE_HUMAN	P16870	CBPE_HUMAN	CPE	476	Homo sapiens	1:Experimental evidence at protein level	Carboxypeptidase E	1.0	0.999	12	39	39	39	9	12	13	5	9	12	13	5	9	12	13	5	1.0130473E7	5331321.0	7238347.5	6381767.0	4382844.0	3238842.5	4896593.5	2633796.5	
sp|P17174|AATC_HUMAN	P17174	AATC_HUMAN	GOT1	413	Homo sapiens	1:Experimental evidence at protein level	Aspartate aminotransferase, cytoplasmic	1.0	0.9989	8	16	16	16	2	8	3	3	2	8	3	3	2	8	3	3	3904784.5	3311580.2	2761721.5	4323829.0	1633977.4	1751300.8	1317994.4	1605354.1	
sp|P17900|SAP3_HUMAN	P17900	SAP3_HUMAN	GM2A	193	Homo sapiens	1:Experimental evidence at protein level	Ganglioside GM2 activator	1.0	0.9988	4	16	16	16	4	4	4	4	4	4	4	4	4	4	4	4	7768138.0	1.5371714E7	1.2658045E7	9376534.0	4445456.5	8591188.0	7209364.0	5201976.0	
sp|P17936|IBP3_HUMAN	P17936	IBP3_HUMAN	IGFBP3	291	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 3	0.8959	0.9969	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	254588.92	399639.22	482489.66	236698.25	0.0	0.0	0.0	0.0	
sp|P18065|IBP2_HUMAN	P18065	IBP2_HUMAN	IGFBP2	325	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 2	1.0	0.9907	3	7	7	7	1	2	2	2	1	2	2	2	1	2	2	2	5154556.5	6622766.5	7577916.0	5222682.5	3419854.0	4110013.8	5743231.0	3503991.8	
sp|P18621|RL17_HUMAN	P18621	RL17_HUMAN	RPL17	184	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL22	0.4266	0.9652	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	300046.5	548407.5	199474.02	229178.17	0.0	0.0	0.0	0.0	
sp|P19021|AMD_HUMAN	P19021	AMD_HUMAN	PAM	973	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-glycine alpha-amidating monooxygenase	1.0	0.999	9	15	15	15	3	7	1	4	3	7	1	4	3	7	1	4	4007830.2	4645218.0	3754483.0	5744138.0	2156380.5	2083226.2	1823640.9	2119984.0	
sp|P19022|CADH2_HUMAN	P19022	CADH2_HUMAN	CDH2	906	Homo sapiens	1:Experimental evidence at protein level	Cadherin-2	1.0	0.9989	7	25	25	25	6	7	7	5	6	7	7	5	6	7	7	5	7636294.5	9059600.0	8659680.0	7090502.5	3731504.0	4252097.0	4058807.8	3246997.2	
sp|P19320|VCAM1_HUMAN	P19320	VCAM1_HUMAN	VCAM1	739	Homo sapiens	1:Experimental evidence at protein level	Vascular cell adhesion protein 1	1.0	0.9822	3	7	6	7	1	3	2	1	1	2	2	1	1	3	2	1	523400.56	699532.9	1061297.9	609729.06	0.0	415143.75	626140.3	0.0	
sp|P19338|NUCL_HUMAN	P19338	NUCL_HUMAN	NCL	710	Homo sapiens	1:Experimental evidence at protein level	Nucleolin	1.0	0.9948	2	4	4	4	0	2	0	2	0	2	0	2	0	2	0	2	592837.75	2308753.5	324021.56	1085063.5	0.0	1201355.5	0.0	565059.3	
sp|P19652|A1AG2_HUMAN	P19652	A1AG2_HUMAN	ORM2	201	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-acid glycoprotein 2	1.0	0.999	8	44	36	44	10	11	11	12	8	9	9	10	10	11	11	12	1.10185392E8	1.04095576E8	9.2405592E7	1.2539536E8	4.2630988E7	3.5492768E7	3.7146848E7	4.7344324E7	
sp|P19823|ITIH2_HUMAN	P19823	ITIH2_HUMAN	ITIH2	946	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H2	1.0	0.999	23	69	69	69	14	18	19	18	14	18	19	18	14	18	19	18	1.6077796E7	9914682.0	1.4128704E7	1.6837014E7	6170053.5	5175455.5	7012202.5	5953008.5	
sp|P19827|ITIH1_HUMAN	P19827	ITIH1_HUMAN	ITIH1	911	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H1	1.0	0.999	12	43	43	43	11	10	11	11	11	10	11	11	11	10	11	11	9546010.0	6937979.0	8303978.0	8888548.0	3590025.2	3002900.5	3281420.0	4064884.5	
sp|P20062|TCO2_HUMAN	P20062	TCO2_HUMAN	TCN2	427	Homo sapiens	1:Experimental evidence at protein level	Transcobalamin-2	1.0	0.9985	2	4	4	4	1	2	0	1	1	2	0	1	1	2	0	1	792840.75	424499.44	552987.1	818688.4	469747.94	282413.75	370348.5	532924.8	
sp|P20472|PRVA_HUMAN	P20472	PRVA_HUMAN	PVALB	110	Homo sapiens	1:Experimental evidence at protein level	Parvalbumin alpha	1.0	0.999	2	5	5	5	1	2	1	1	1	2	1	1	1	2	1	1	1766653.6	1288113.2	1101082.1	2270002.5	1280814.8	991748.6	907916.0	1630749.5	
sp|P20774|MIME_HUMAN	P20774	MIME_HUMAN	OGN	298	Homo sapiens	1:Experimental evidence at protein level	Mimecan	1.0	0.999	13	46	46	46	11	13	11	11	11	13	11	11	11	13	11	11	4.1464024E7	2.8748858E7	1.8533372E7	3.9563476E7	1.6623245E7	1.4413799E7	1.534684E7	1.552713E7	
sp|P20933|ASPG_HUMAN	P20933	ASPG_HUMAN	AGA	346	Homo sapiens	1:Experimental evidence at protein level	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase	1.0	0.9981	2	4	4	4	1	1	2	0	1	1	2	0	1	1	2	0	459942.2	416635.7	674973.7	479660.34	0.0	0.0	0.0	0.0	
sp|P21802|FGFR2_HUMAN	P21802	FGFR2_HUMAN	FGFR2	821	Homo sapiens	1:Experimental evidence at protein level	Fibroblast growth factor receptor 2	1.0	0.9976	2	4	4	4	0	2	1	1	0	2	1	1	0	2	1	1	1776912.0	729221.9	879574.5	1755598.5	979395.4	430414.12	517360.0	1016408.5	
sp|P22061|PIMT_HUMAN	P22061	PIMT_HUMAN	PCMT1	227	Homo sapiens	1:Experimental evidence at protein level	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	0.9993	0.9671	2	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	504302.1	1068803.9	880771.75	1456217.8	0.0	602445.25	0.0	816118.25	
sp|P22304|IDS_HUMAN	P22304	IDS_HUMAN	IDS	550	Homo sapiens	1:Experimental evidence at protein level	Iduronate 2-sulfatase	0.5501	0.9785	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P22352|GPX3_HUMAN	P22352	GPX3_HUMAN	GPX3	226	Homo sapiens	1:Experimental evidence at protein level	Glutathione peroxidase 3	1.0	0.9988	4	12	12	12	3	2	3	4	3	2	3	4	3	2	3	4	4269899.5	2849816.5	2638926.2	4857058.5	1985945.1	1621359.9	1574650.5	2125863.2	
sp|P22392|NDKB_HUMAN	P22392	NDKB_HUMAN	NME2	152	Homo sapiens	1:Experimental evidence at protein level	Nucleoside diphosphate kinase B	1.0	0.9985	5	5	0	5	0	5	0	0	0	0	0	0	0	5	0	0	1427291.8	2420092.0	952598.6	1408946.5	1079167.6	1541289.8	752761.0	997625.1	
sp|P22626|ROA2_HUMAN	P22626	ROA2_HUMAN	HNRNPA2B1	353	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoproteins A2/B1	1.0	0.9825	3	3	3	3	2	1	0	0	2	1	0	0	2	1	0	0	1773283.8	2045371.8	964176.56	1384303.8	804083.56	1407827.8	435876.44	626224.4	
sp|P22692|IBP4_HUMAN	P22692	IBP4_HUMAN	IGFBP4	258	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 4	0.5296	0.9767	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1298502.9	1754734.8	1679747.4	1130054.4	0.0	0.0	0.0	0.0	
sp|P23142|FBLN1_HUMAN	P23142	FBLN1_HUMAN	FBLN1	703	Homo sapiens	1:Experimental evidence at protein level	Fibulin-1	1.0	0.999	10	36	36	36	7	12	9	8	7	12	9	8	7	12	9	8	2.1621116E7	2.6462184E7	1.4190171E7	2.1731816E7	8428879.0	8785182.0	7245346.0	9686726.0	
sp|P23284|PPIB_HUMAN	P23284	PPIB_HUMAN	PPIB	216	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase B	1.0	0.9976	5	11	11	11	1	4	4	2	1	4	4	2	1	4	4	2	1889145.2	1717807.0	1609538.6	1934164.5	757856.25	636596.9	653562.2	788910.0	
sp|P23468|PTPRD_HUMAN	P23468	PTPRD_HUMAN	PTPRD	1912	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase delta	1.0	0.9932	3	3	3	3	0	1	0	2	0	1	0	2	0	1	0	2	1967370.8	535147.06	1032871.5	1973118.5	780351.0	394552.56	463603.84	814050.75	
sp|P23470|PTPRG_HUMAN	P23470	PTPRG_HUMAN	PTPRG	1445	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase gamma	1.0	0.9984	2	2	2	2	0	2	0	0	0	2	0	0	0	2	0	0	725339.6	1360631.0	815366.2	962246.56	0.0	1008145.56	587536.06	679399.8	
sp|P23471|PTPRZ_HUMAN	P23471	PTPRZ_HUMAN	PTPRZ1	2315	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase zeta	1.0	0.9985	8	16	16	16	5	4	5	2	5	4	5	2	5	4	5	2	4021061.8	2343821.0	3046109.8	2458743.5	1701535.6	1220286.8	1890728.1	1175256.2	
sp|P23515|OMGP_HUMAN	P23515	OMGP_HUMAN	OMG	440	Homo sapiens	1:Experimental evidence at protein level	Oligodendrocyte-myelin glycoprotein	1.0	0.9989	5	14	14	14	3	5	3	3	3	5	3	3	3	5	3	3	5145351.5	7140965.0	6611576.0	5265897.0	2176501.2	3214458.0	2990765.8	2611937.5	
sp|P23528|COF1_HUMAN	P23528	COF1_HUMAN	CFL1	166	Homo sapiens	1:Experimental evidence at protein level	Cofilin-1	0.7647	0.9918	1	2	0	2	0	1	1	0	0	0	0	0	0	1	1	0	675619.75	1180099.6	499921.5	607124.2	0.0	0.0	0.0	0.0	sp|Q9Y281|COF2_HUMAN
sp|P23582|ANFC_HUMAN	P23582	ANFC_HUMAN	NPPC	126	Homo sapiens	1:Experimental evidence at protein level	C-type natriuretic peptide	0.7738	0.9922	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	655862.1	841027.3	585819.0	667724.94	0.0	0.0	0.0	0.0	
sp|P24592|IBP6_HUMAN	P24592	IBP6_HUMAN	IGFBP6	240	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 6	1.0	0.999	3	14	14	14	3	4	4	3	3	4	4	3	3	4	4	3	1.8178694E7	2.768372E7	1.9265764E7	2.1801028E7	1.3147507E7	2.2525266E7	1.1035529E7	1.540417E7	
sp|P25311|ZA2G_HUMAN	P25311	ZA2G_HUMAN	AZGP1	298	Homo sapiens	1:Experimental evidence at protein level	Zinc-alpha-2-glycoprotein	1.0	0.999	16	66	66	66	15	19	17	15	15	19	17	15	15	19	17	15	8.0942416E7	5.032992E7	4.6532484E7	7.9592192E7	3.1484404E7	3.0650924E7	2.9359756E7	2.9867254E7	
sp|P25705|ATPA_HUMAN	P25705	ATPA_HUMAN	ATP5F1A	553	Homo sapiens	1:Experimental evidence at protein level	ATP synthase F(1) complex subunit alpha, mitochondrial	0.9999	0.9868	2	2	2	2	0	2	0	0	0	2	0	0	0	2	0	0	654165.0	1358853.4	365394.8	614575.3	431260.72	883296.94	193887.8	410348.47	
sp|P26373|RL13_HUMAN	P26373	RL13_HUMAN	RPL13	211	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL13	1.0	0.9959	3	3	3	3	0	3	0	0	0	3	0	0	0	3	0	0	1112621.5	1521583.5	659353.25	1098451.4	434796.12	585515.3	372421.62	435959.4	
sp|P26599|PTBP1_HUMAN	P26599	PTBP1_HUMAN	PTBP1	557	Homo sapiens	1:Experimental evidence at protein level	Polypyrimidine tract-binding protein 1	0.9996	0.98	2	2	2	2	0	2	0	0	0	2	0	0	0	2	0	0	324361.1	265512.2	0.0	294321.03	0.0	0.0	0.0	0.0	
sp|P26992|CNTFR_HUMAN	P26992	CNTFR_HUMAN	CNTFR	372	Homo sapiens	1:Experimental evidence at protein level	Ciliary neurotrophic factor receptor subunit alpha	1.0	0.9987	3	6	6	6	2	2	1	1	2	2	1	1	2	2	1	1	2809101.5	2102367.0	3612787.5	3589996.5	1392138.5	1433243.6	1347096.2	1593639.9	
sp|P27169|PON1_HUMAN	P27169	PON1_HUMAN	PON1	355	Homo sapiens	1:Experimental evidence at protein level	Serum paraoxonase/arylesterase 1	1.0	0.999	9	32	26	32	7	8	9	8	6	7	7	6	7	8	9	8	1.295691E7	6444300.0	7354410.0	1.2375476E7	4971078.0	3993705.2	3868892.0	3673856.2	
sp|P27797|CALR_HUMAN	P27797	CALR_HUMAN	CALR	417	Homo sapiens	1:Experimental evidence at protein level	Calreticulin	0.9999	0.9953	2	3	3	3	0	1	2	0	0	1	2	0	0	1	2	0	1008363.1	492954.6	905832.5	606162.1	636817.56	0.0	576728.6	327053.1	
sp|P29622|KAIN_HUMAN	P29622	KAIN_HUMAN	SERPINA4	427	Homo sapiens	1:Experimental evidence at protein level	Kallistatin	1.0	0.999	14	37	37	37	7	12	10	8	7	12	10	8	7	12	10	8	5005341.5	3853224.5	3567360.5	7349944.0	1873960.9	1768995.8	1678631.9	2360571.8	
sp|P29692|EF1D_HUMAN	P29692	EF1D_HUMAN	EEF1D	281	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 1-delta	0.4736	0.971	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0.0	906025.75	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P30086|PEBP1_HUMAN	P30086	PEBP1_HUMAN	PEBP1	187	Homo sapiens	1:Experimental evidence at protein level	Phosphatidylethanolamine-binding protein 1	1.0	0.999	5	21	21	21	4	6	6	5	4	6	6	5	4	6	6	5	1.1277498E7	1.2592843E7	9725420.0	1.6994778E7	6866116.0	7207414.0	6758798.5	6904256.5	
sp|P30530|UFO_HUMAN	P30530	UFO_HUMAN	AXL	894	Homo sapiens	1:Experimental evidence at protein level	Tyrosine-protein kinase receptor UFO	0.9999	0.9961	2	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	1631888.8	1457745.8	1207089.5	857932.75	963223.06	859253.1	730325.75	0.0	
sp|P32004|L1CAM_HUMAN	P32004	L1CAM_HUMAN	L1CAM	1257	Homo sapiens	1:Experimental evidence at protein level	Neural cell adhesion molecule L1	1.0	0.9985	3	3	3	3	0	3	0	0	0	3	0	0	0	3	0	0	486961.2	1069834.1	887420.4	148349.77	283109.94	464036.16	426623.16	0.0	
sp|P32119|PRDX2_HUMAN	P32119	PRDX2_HUMAN	PRDX2	198	Homo sapiens	1:Experimental evidence at protein level	Peroxiredoxin-2	1.0	0.9899	4	4	4	7	1	3	0	0	1	3	0	0	2	3	1	1	838563.4	2040640.1	753617.4	832071.4	479734.75	1250353.9	463221.38	486407.53	
sp|P33151|CADH5_HUMAN	P33151	CADH5_HUMAN	CDH5	784	Homo sapiens	1:Experimental evidence at protein level	Cadherin-5	0.5483	0.9784	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0.0	171867.06	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P34096|RNAS4_HUMAN	P34096	RNAS4_HUMAN	RNASE4	147	Homo sapiens	1:Experimental evidence at protein level	Ribonuclease 4	0.9411	0.9983	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1966109.1	850867.94	1180040.6	2676030.0	0.0	0.0	0.0	0.0	
sp|P35542|SAA4_HUMAN	P35542	SAA4_HUMAN	SAA4	130	Homo sapiens	1:Experimental evidence at protein level	Serum amyloid A-4 protein	1.0	0.9977	5	16	16	16	3	6	2	5	3	6	2	5	3	6	2	5	8853609.0	8763563.0	1.0088194E7	8549954.0	2973841.8	4025749.5	4312976.5	3210031.5	
sp|P35858|ALS_HUMAN	P35858	ALS_HUMAN	IGFALS	605	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein complex acid labile subunit	1.0	0.9986	2	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	572641.25	996615.75	472736.2	1254036.9	0.0	665949.6	0.0	824184.44	
sp|P36222|CH3L1_HUMAN	P36222	CH3L1_HUMAN	CHI3L1	383	Homo sapiens	1:Experimental evidence at protein level	Chitinase-3-like protein 1	1.0	0.999	14	52	52	52	12	13	13	14	12	13	13	14	12	13	13	14	1.9538268E7	1.8306076E7	1.7532004E7	2.6453914E7	8953411.0	8994493.0	8737386.0	1.1127175E7	
sp|P36578|RL4_HUMAN	P36578	RL4_HUMAN	RPL4	427	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL4	1.0	0.9972	2	2	2	2	0	2	0	0	0	2	0	0	0	2	0	0	242507.89	659210.0	130326.81	0.0	0.0	0.0	0.0	0.0	
sp|P36955|PEDF_HUMAN	P36955	PEDF_HUMAN	SERPINF1	418	Homo sapiens	1:Experimental evidence at protein level	Pigment epithelium-derived factor	1.0	0.999	19	78	78	78	19	20	17	22	19	20	17	22	19	20	17	22	7.3815248E7	7.2653616E7	7.1702224E7	7.9598528E7	2.857922E7	3.0399492E7	2.7833172E7	3.3325688E7	
sp|P38646|HSPA9_HUMAN	P38646	HSPA9_HUMAN	HSPA9	679	Homo sapiens	1:Experimental evidence at protein level	Stress-70 protein, mitochondrial	0.6752	0.9872	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	330128.06	811720.6	258934.16	214490.23	0.0	0.0	0.0	0.0	
sp|P39060|COIA1_HUMAN	P39060	COIA1_HUMAN	COL18A1	1754	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(XVIII) chain	1.0	0.999	6	19	19	19	4	7	3	5	4	7	3	5	4	7	3	5	6052802.0	5319923.0	4082014.8	6499316.0	2347123.5	2813204.5	2268309.2	2577621.5	
