Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_1_1 Spectral Count	ALS_1_2 Spectral Count	ALS_1_3 Spectral Count	ALS_1_4 Spectral Count	ALS_1_1 Unique Spectral Count	ALS_1_2 Unique Spectral Count	ALS_1_3 Unique Spectral Count	ALS_1_4 Unique Spectral Count	ALS_1_1 Total Spectral Count	ALS_1_2 Total Spectral Count	ALS_1_3 Total Spectral Count	ALS_1_4 Total Spectral Count	ALS_1_1 Intensity	ALS_1_2 Intensity	ALS_1_3 Intensity	ALS_1_4 Intensity	ALS_1_1 MaxLFQ Intensity	ALS_1_2 MaxLFQ Intensity	ALS_1_3 MaxLFQ Intensity	ALS_1_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P14625|ENPL_HUMAN	P14625	ENPL_HUMAN	HSP90B1	803	Homo sapiens	1:Experimental evidence at protein level	Endoplasmin	1.0	0.9966	4	4	2	4	0	0	0	4	0	0	0	2	0	0	0	4	630912.9	659043.4	613136.7	1567378.8	333020.62	412994.47	356123.47	743283.5	
sp|P14649|MYL6B_HUMAN	P14649	MYL6B_HUMAN	MYL6B	208	Homo sapiens	1:Experimental evidence at protein level	Myosin light chain 6B	0.4279	0.9663	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	195198.19	230391.64	162354.86	580281.5	0.0	0.0	0.0	0.0	sp|P60660|MYL6_HUMAN
sp|P15311|EZRI_HUMAN	P15311	EZRI_HUMAN	EZR	586	Homo sapiens	1:Experimental evidence at protein level	Ezrin	1.0	0.9862	4	5	3	5	0	2	0	3	0	2	0	1	0	2	0	3	645673.1	1364854.2	545607.25	1520045.2	399155.16	621007.94	326603.25	905882.75	
sp|P16035|TIMP2_HUMAN	P16035	TIMP2_HUMAN	TIMP2	220	Homo sapiens	1:Experimental evidence at protein level	Metalloproteinase inhibitor 2	1.0	0.988	2	7	7	7	2	2	2	1	2	2	2	1	2	2	2	1	2081665.0	1761903.0	1888897.2	1709773.0	1267192.0	1068980.4	1108639.5	991535.94	
sp|P16070|CD44_HUMAN	P16070	CD44_HUMAN	CD44	742	Homo sapiens	1:Experimental evidence at protein level	CD44 antigen	1.0	0.999	2	5	5	5	1	1	1	2	1	1	1	2	1	1	1	2	4224722.5	8190912.0	4111454.8	3320648.5	3452214.0	5586136.5	3584227.5	3417134.5	
sp|P16870|CBPE_HUMAN	P16870	CBPE_HUMAN	CPE	476	Homo sapiens	1:Experimental evidence at protein level	Carboxypeptidase E	1.0	0.999	8	19	19	19	5	1	6	7	5	1	6	7	5	1	6	7	2210432.5	1679333.2	1760957.2	2909434.2	1268553.1	885294.6	911468.8	1732227.6	
sp|P17174|AATC_HUMAN	P17174	AATC_HUMAN	GOT1	413	Homo sapiens	1:Experimental evidence at protein level	Aspartate aminotransferase, cytoplasmic	0.8515	0.9955	1	2	2	2	1	1	0	0	1	1	0	0	1	1	0	0	0.0	649793.1	0.0	232101.61	0.0	0.0	0.0	0.0	
sp|P17900|SAP3_HUMAN	P17900	SAP3_HUMAN	GM2A	193	Homo sapiens	1:Experimental evidence at protein level	Ganglioside GM2 activator	1.0	0.9979	4	14	14	14	3	4	3	4	3	4	3	4	3	4	3	4	5350866.0	6865740.0	5411419.0	5040983.0	2331992.2	2444362.8	2474301.0	2458956.0	
sp|P18065|IBP2_HUMAN	P18065	IBP2_HUMAN	IGFBP2	325	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 2	0.6749	0.9876	1	3	3	3	1	1	1	0	1	1	1	0	1	1	1	0	520661.72	642333.5	728554.56	774137.06	0.0	0.0	0.0	0.0	
sp|P18621|RL17_HUMAN	P18621	RL17_HUMAN	RPL17	184	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL22	0.3486	0.9536	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	201286.8	182168.12	0.0	494981.5	0.0	0.0	0.0	0.0	
sp|P19021|AMD_HUMAN	P19021	AMD_HUMAN	PAM	973	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-glycine alpha-amidating monooxygenase	0.9999	0.9925	2	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	0.0	1011283.3	994020.0	697136.0	0.0	0.0	539737.44	378592.88	
sp|P19022|CADH2_HUMAN	P19022	CADH2_HUMAN	CDH2	906	Homo sapiens	1:Experimental evidence at protein level	Cadherin-2	1.0	0.9989	3	12	12	12	4	2	3	3	4	2	3	3	4	2	3	3	2159482.5	1852616.8	2297180.2	2300549.0	813994.2	688836.7	857601.75	855673.7	
sp|P19338|NUCL_HUMAN	P19338	NUCL_HUMAN	NCL	710	Homo sapiens	1:Experimental evidence at protein level	Nucleolin	1.0	0.9923	2	4	4	4	1	0	1	2	1	0	1	2	1	0	1	2	280141.97	515872.34	209984.73	821082.75	0.0	0.0	0.0	0.0	
sp|P19652|A1AG2_HUMAN	P19652	A1AG2_HUMAN	ORM2	201	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-acid glycoprotein 2	1.0	0.999	8	42	42	50	11	11	9	11	11	11	9	11	13	13	11	13	1.01832048E8	1.18144472E8	1.20476672E8	9.1224016E7	5.0479312E7	5.6671548E7	5.9940988E7	4.3931772E7	
sp|P19823|ITIH2_HUMAN	P19823	ITIH2_HUMAN	ITIH2	946	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H2	1.0	0.999	27	88	88	88	25	21	24	18	25	21	24	18	25	21	24	18	2.4619404E7	1.466873E7	1.7024304E7	2.1405908E7	1.0626885E7	8292775.5	8713888.0	8645401.0	
sp|P19827|ITIH1_HUMAN	P19827	ITIH1_HUMAN	ITIH1	911	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H1	1.0	0.999	20	68	68	68	19	16	17	16	19	16	17	16	19	16	17	16	1.5013258E7	1.3676376E7	1.1772027E7	1.1275293E7	5823653.5	4966235.0	4945757.5	4858274.5	
sp|P20062|TCO2_HUMAN	P20062	TCO2_HUMAN	TCN2	427	Homo sapiens	1:Experimental evidence at protein level	Transcobalamin-2	1.0	0.9815	3	4	4	4	1	1	0	2	1	1	0	2	1	1	0	2	292889.78	468729.88	187129.98	285755.34	0.0	0.0	0.0	0.0	
sp|P20472|PRVA_HUMAN	P20472	PRVA_HUMAN	PVALB	110	Homo sapiens	1:Experimental evidence at protein level	Parvalbumin alpha	0.9196	0.9977	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	435159.6	545683.6	0.0	298187.9	0.0	0.0	0.0	0.0	
sp|P20774|MIME_HUMAN	P20774	MIME_HUMAN	OGN	298	Homo sapiens	1:Experimental evidence at protein level	Mimecan	1.0	0.9989	13	44	44	44	9	11	14	10	9	11	14	10	9	11	14	10	2.6599556E7	2.1455492E7	1.6257246E7	1.8607566E7	1.1154404E7	8983686.0	8754501.0	1.1865446E7	
sp|P22352|GPX3_HUMAN	P22352	GPX3_HUMAN	GPX3	226	Homo sapiens	1:Experimental evidence at protein level	Glutathione peroxidase 3	1.0	0.9982	4	12	12	12	2	4	3	3	2	4	3	3	2	4	3	3	2960573.8	3483647.5	2653111.8	2055916.5	1396640.1	1811599.6	1354899.5	1193456.1	
sp|P22392|NDKB_HUMAN	P22392	NDKB_HUMAN	NME2	152	Homo sapiens	1:Experimental evidence at protein level	Nucleoside diphosphate kinase B	1.0	0.9971	4	5	0	5	0	0	0	5	0	0	0	0	0	0	0	5	674524.94	879191.2	735669.4	2186892.2	297278.0	528065.2	321792.5	916665.2	
sp|P22626|ROA2_HUMAN	P22626	ROA2_HUMAN	HNRNPA2B1	353	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoproteins A2/B1	0.9999	0.99	2	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	0.0	760952.0	254268.62	623148.7	0.0	796561.94	0.0	345734.47	
sp|P22692|IBP4_HUMAN	P22692	IBP4_HUMAN	IGFBP4	258	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 4	0.3952	0.9616	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	602198.8	607134.9	649018.5	887201.25	0.0	0.0	0.0	0.0	
sp|P23142|FBLN1_HUMAN	P23142	FBLN1_HUMAN	FBLN1	703	Homo sapiens	1:Experimental evidence at protein level	Fibulin-1	1.0	0.999	9	28	28	28	8	8	6	6	8	8	6	6	8	8	6	6	1.064994E7	1.2734582E7	9002072.0	1.0897421E7	3964770.5	4671817.5	4095871.0	4172615.0	
sp|P23284|PPIB_HUMAN	P23284	PPIB_HUMAN	PPIB	216	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase B	1.0	0.9969	3	6	6	6	0	1	2	3	0	1	2	3	0	1	2	3	734970.8	446625.47	840896.7	919658.8	465320.66	0.0	554441.25	592432.8	
sp|P23515|OMGP_HUMAN	P23515	OMGP_HUMAN	OMG	440	Homo sapiens	1:Experimental evidence at protein level	Oligodendrocyte-myelin glycoprotein	1.0	0.9975	4	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	1495510.5	2632726.2	2616853.8	2707200.0	1066440.2	1092234.2	1064032.5	1123152.4	
sp|P23528|COF1_HUMAN	P23528	COF1_HUMAN	CFL1	166	Homo sapiens	1:Experimental evidence at protein level	Cofilin-1	0.9998	0.9928	2	2	1	2	0	0	0	2	0	0	0	1	0	0	0	2	0.0	561340.2	396932.06	867520.1	0.0	0.0	0.0	0.0	
sp|P24534|EF1B_HUMAN	P24534	EF1B_HUMAN	EEF1B2	225	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 1-beta	0.4778	0.9723	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	139368.9	0.0	0.0	439390.94	0.0	0.0	0.0	0.0	
sp|P24588|AKAP5_HUMAN	P24588	AKAP5_HUMAN	AKAP5	427	Homo sapiens	1:Experimental evidence at protein level	A-kinase anchor protein 5	0.6344	0.9852	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	4.3063232E7	6.6045064E7	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P24592|IBP6_HUMAN	P24592	IBP6_HUMAN	IGFBP6	240	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 6	1.0	0.999	3	13	13	13	3	3	3	4	3	3	3	4	3	3	3	4	1.7132978E7	1.352119E7	1.7408484E7	1.667901E7	1.1915256E7	1.0343191E7	1.1725755E7	1.010901E7	
sp|P25311|ZA2G_HUMAN	P25311	ZA2G_HUMAN	AZGP1	298	Homo sapiens	1:Experimental evidence at protein level	Zinc-alpha-2-glycoprotein	1.0	0.999	16	72	72	72	18	16	19	19	18	16	19	19	18	16	19	19	6.6329336E7	7.06486E7	5.851992E7	5.95718E7	2.651155E7	2.4018194E7	2.9340084E7	2.9779442E7	
sp|P25705|ATPA_HUMAN	P25705	ATPA_HUMAN	ATP5F1A	553	Homo sapiens	1:Experimental evidence at protein level	ATP synthase F(1) complex subunit alpha, mitochondrial	0.9996	0.969	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	2	241587.36	447739.12	312335.38	1056455.5	142851.19	325906.03	201336.53	753886.0	
sp|P26373|RL13_HUMAN	P26373	RL13_HUMAN	RPL13	211	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL13	0.9999	0.9891	2	3	3	3	0	0	1	2	0	0	1	2	0	0	1	2	255126.16	454163.25	356932.56	1057589.8	147710.95	292628.97	270083.25	771681.9	
sp|P26599|PTBP1_HUMAN	P26599	PTBP1_HUMAN	PTBP1	557	Homo sapiens	1:Experimental evidence at protein level	Polypyrimidine tract-binding protein 1	1.0	0.9489	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	3	594653.94	601013.3	277547.38	711704.3	361220.25	387727.4	181859.14	474632.75	
sp|P26992|CNTFR_HUMAN	P26992	CNTFR_HUMAN	CNTFR	372	Homo sapiens	1:Experimental evidence at protein level	Ciliary neurotrophic factor receptor subunit alpha	0.3774	0.9588	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	207340.83	457472.12	265140.56	216084.23	0.0	0.0	0.0	0.0	
sp|P27169|PON1_HUMAN	P27169	PON1_HUMAN	PON1	355	Homo sapiens	1:Experimental evidence at protein level	Serum paraoxonase/arylesterase 1	1.0	0.999	10	34	27	34	9	9	9	7	7	7	7	6	9	9	9	7	8426997.0	9379005.0	7142755.0	6660483.5	3365054.0	3749387.5	3198066.8	3464533.8	
sp|P27658|CO8A1_HUMAN	P27658	CO8A1_HUMAN	COL8A1	744	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(VIII) chain	0.5032	0.9749	1	3	3	3	1	1	1	0	1	1	1	0	1	1	1	0	908460.1	339606.1	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P27797|CALR_HUMAN	P27797	CALR_HUMAN	CALR	417	Homo sapiens	1:Experimental evidence at protein level	Calreticulin	0.9999	0.9931	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	2	264953.4	291864.28	183015.28	843143.8	0.0	0.0	0.0	0.0	
sp|P29622|KAIN_HUMAN	P29622	KAIN_HUMAN	SERPINA4	427	Homo sapiens	1:Experimental evidence at protein level	Kallistatin	1.0	0.999	13	43	43	43	10	12	12	9	10	12	12	9	10	12	12	9	5347119.0	5952721.0	5594698.0	3848719.5	1839917.9	2354751.2	2177537.8	2087477.5	
sp|P29692|EF1D_HUMAN	P29692	EF1D_HUMAN	EEF1D	281	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 1-delta	0.9999	0.9919	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	2	375835.0	228077.92	0.0	763699.4	246508.11	0.0	0.0	486629.62	
sp|P30050|RL12_HUMAN	P30050	RL12_HUMAN	RPL12	165	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL11	0.7228	0.9901	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	267366.78	185819.08	151084.88	487249.6	0.0	0.0	0.0	0.0	
sp|P30086|PEBP1_HUMAN	P30086	PEBP1_HUMAN	PEBP1	187	Homo sapiens	1:Experimental evidence at protein level	Phosphatidylethanolamine-binding protein 1	1.0	0.9989	5	17	17	17	4	4	4	5	4	4	4	5	4	4	4	5	5050839.0	5643885.0	4843933.0	4676054.5	2463236.0	2984816.8	2145585.0	2677671.8	
sp|P32119|PRDX2_HUMAN	P32119	PRDX2_HUMAN	PRDX2	198	Homo sapiens	1:Experimental evidence at protein level	Peroxiredoxin-2	0.9596	0.9259	2	1	1	4	0	0	0	1	0	0	0	1	1	1	0	2	87572.836	141230.55	0.0	350569.2	0.0	0.0	0.0	0.0	
sp|P34096|RNAS4_HUMAN	P34096	RNAS4_HUMAN	RNASE4	147	Homo sapiens	1:Experimental evidence at protein level	Ribonuclease 4	0.9281	0.998	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1383308.6	1630163.9	1115424.9	799795.56	0.0	0.0	0.0	0.0	
sp|P35542|SAA4_HUMAN	P35542	SAA4_HUMAN	SAA4	130	Homo sapiens	1:Experimental evidence at protein level	Serum amyloid A-4 protein	1.0	0.9989	5	25	25	25	6	5	7	7	6	5	7	7	6	5	7	7	1.510835E7	1.0195984E7	1.5725372E7	1.6445272E7	5444042.5	3781292.0	6551455.0	6511570.5	
sp|P35858|ALS_HUMAN	P35858	ALS_HUMAN	IGFALS	605	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein complex acid labile subunit	1.0	0.9989	2	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	222887.86	1048235.3	441014.2	624055.0	0.0	546487.25	0.0	324818.47	
sp|P36222|CH3L1_HUMAN	P36222	CH3L1_HUMAN	CHI3L1	383	Homo sapiens	1:Experimental evidence at protein level	Chitinase-3-like protein 1	1.0	0.999	12	44	44	44	11	10	10	13	11	10	10	13	11	10	10	13	7140537.0	7071181.0	7924932.5	8145781.0	2859888.8	3037995.0	3149492.2	3072357.8	
sp|P36578|RL4_HUMAN	P36578	RL4_HUMAN	RPL4	427	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL4	0.9986	0.9473	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	2	180835.94	240711.33	201721.75	724206.0	101609.13	0.0	113821.48	405285.5	
sp|P36955|PEDF_HUMAN	P36955	PEDF_HUMAN	SERPINF1	418	Homo sapiens	1:Experimental evidence at protein level	Pigment epithelium-derived factor	1.0	0.999	19	75	75	75	19	19	18	19	19	19	18	19	19	19	18	19	4.9613744E7	5.512278E7	4.557348E7	4.923412E7	1.8693868E7	2.0803064E7	1.6953136E7	1.8453766E7	
sp|P38646|HSPA9_HUMAN	P38646	HSPA9_HUMAN	HSPA9	679	Homo sapiens	1:Experimental evidence at protein level	Stress-70 protein, mitochondrial	1.0	0.9894	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	3	258230.38	469805.88	269029.03	1027619.56	146239.94	264082.34	148826.22	578370.7	
sp|P39060|COIA1_HUMAN	P39060	COIA1_HUMAN	COL18A1	1754	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(XVIII) chain	1.0	0.9989	2	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	1739913.2	2237512.5	1610235.6	1670056.2	998487.75	1245343.0	922119.56	955284.75	
sp|P40227|TCPZ_HUMAN	P40227	TCPZ_HUMAN	CCT6A	531	Homo sapiens	1:Experimental evidence at protein level	T-complex protein 1 subunit zeta	0.4392	0.9678	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	0.0	182698.92	0.0	0.0	0.0	0.0	
sp|P40429|RL13A_HUMAN	P40429	RL13A_HUMAN	RPL13A	203	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL13	0.5886	0.9821	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	194374.86	375792.44	124941.055	671600.94	0.0	0.0	0.0	0.0	sp|Q6NVV1|R13P3_HUMAN
sp|P40925|MDHC_HUMAN	P40925	MDHC_HUMAN	MDH1	334	Homo sapiens	1:Experimental evidence at protein level	Malate dehydrogenase, cytoplasmic	0.5645	0.9803	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P41222|PTGDS_HUMAN	P41222	PTGDS_HUMAN	PTGDS	190	Homo sapiens	1:Experimental evidence at protein level	Prostaglandin-H2 D-isomerase	1.0	0.999	7	36	36	36	9	9	9	9	9	9	9	9	9	9	9	9	9.0867981E8	9.2286419E8	8.4290726E8	1.37897587E9	1.67198624E8	6.0646899E8	1.03377939E9	8.188055E8	
sp|P41271|NBL1_HUMAN	P41271	NBL1_HUMAN	NBL1	181	Homo sapiens	1:Experimental evidence at protein level	Neuroblastoma suppressor of tumorigenicity 1	0.5479	0.979	1	3	3	3	1	1	1	0	1	1	1	0	1	1	1	0	1822708.4	1558143.2	2129601.2	2100509.0	0.0	0.0	0.0	0.0	
sp|P43121|MUC18_HUMAN	P43121	MUC18_HUMAN	MCAM	646	Homo sapiens	1:Experimental evidence at protein level	Cell surface glycoprotein MUC18	1.0	0.9987	4	11	11	11	4	2	3	2	4	2	3	2	4	2	3	2	2236204.0	2055993.2	2145999.5	2270753.5	1012993.2	910176.3	878233.4	891084.3	
sp|P43251|BTD_HUMAN	P43251	BTD_HUMAN	BTD	543	Homo sapiens	1:Experimental evidence at protein level	Biotinidase	1.0	0.9988	5	17	17	17	5	4	4	4	5	4	4	4	5	4	4	4	3981561.2	4628930.0	3816093.2	4026213.2	1619151.9	2034896.9	1508949.8	1614873.6	
sp|P43652|AFAM_HUMAN	P43652	AFAM_HUMAN	AFM	599	Homo sapiens	1:Experimental evidence at protein level	Afamin	1.0	0.999	14	52	52	52	14	12	14	12	14	12	14	12	14	12	14	12	1.4816867E7	1.4519581E7	1.3892522E7	1.2529218E7	5628113.0	5017171.5	5884140.5	4902832.5	
sp|P45877|PPIC_HUMAN	P45877	PPIC_HUMAN	PPIC	212	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase C	0.258	0.9303	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	181257.7	0.0	64652.457	200797.62	0.0	0.0	0.0	0.0	
sp|P46781|RS9_HUMAN	P46781	RS9_HUMAN	RPS9	194	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS4	0.9987	0.9795	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	2	363121.12	656135.25	395565.9	1157602.0	190305.3	348971.75	210254.11	615766.75	
sp|P46782|RS5_HUMAN	P46782	RS5_HUMAN	RPS5	204	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS7	0.827	0.9946	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	0.0	250803.23	0.0	0.0	0.0	0.0	
sp|P47914|RL29_HUMAN	P47914	RL29_HUMAN	RPL29	159	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL29	0.6467	0.986	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	454966.16	607102.9	359282.53	1247179.9	0.0	0.0	0.0	0.0	
sp|P48643|TCPE_HUMAN	P48643	TCPE_HUMAN	CCT5	541	Homo sapiens	1:Experimental evidence at protein level	T-complex protein 1 subunit epsilon	0.3803	0.9593	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	88725.45	109630.484	75543.19	280373.1	0.0	0.0	0.0	0.0	
sp|P49327|FAS_HUMAN	P49327	FAS_HUMAN	FASN	2511	Homo sapiens	1:Experimental evidence at protein level	Fatty acid synthase	0.9986	0.9523	2	2	1	2	0	0	0	2	0	0	0	1	0	0	0	2	138332.5	311415.97	159408.4	605085.25	0.0	167442.22	84430.414	325051.97	
sp|P49908|SEPP1_HUMAN	P49908	SEPP1_HUMAN	SELENOP	381	Homo sapiens	1:Experimental evidence at protein level	Selenoprotein P	1.0	0.9985	3	8	8	8	2	2	2	2	2	2	2	2	2	2	2	2	2355040.2	2004807.2	2330324.8	1734147.1	929434.2	817550.6	1070148.0	740755.5	
sp|P51512|MMP16_HUMAN	P51512	MMP16_HUMAN	MMP16	607	Homo sapiens	1:Experimental evidence at protein level	Matrix metalloproteinase-16	0.3509	0.954	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	732125.75	817452.1	3224568.8	804947.8	0.0	0.0	0.0	0.0	
sp|P51693|APLP1_HUMAN	P51693	APLP1_HUMAN	APLP1	650	Homo sapiens	1:Experimental evidence at protein level	Amyloid beta precursor like protein 1	1.0	0.999	13	50	50	50	13	13	10	14	13	13	10	14	13	13	10	14	1.587553E7	1.5015976E7	1.1318008E7	1.2319236E7	6952716.0	5661785.0	5834224.5	7217461.0	
sp|P51884|LUM_HUMAN	P51884	LUM_HUMAN	LUM	338	Homo sapiens	1:Experimental evidence at protein level	Lumican	1.0	0.999	8	25	25	25	5	8	7	5	5	8	7	5	5	8	7	5	1.1454363E7	1.0978675E7	9926238.0	7915118.0	4163556.2	3579557.2	3775837.2	2883571.5	
sp|P54764|EPHA4_HUMAN	P54764	EPHA4_HUMAN	EPHA4	986	Homo sapiens	1:Experimental evidence at protein level	Ephrin type-A receptor 4	0.999	0.9909	1	2	2	2	0	0	1	1	0	0	1	1	0	0	1	1	574483.75	928012.94	490053.38	166563.47	0.0	0.0	0.0	0.0	
sp|P55058|PLTP_HUMAN	P55058	PLTP_HUMAN	PLTP	493	Homo sapiens	1:Experimental evidence at protein level	Phospholipid transfer protein	1.0	0.999	10	33	33	33	7	10	6	10	7	10	6	10	7	10	6	10	4656399.0	7261253.0	5066196.0	6226748.5	2252416.8	4418100.0	2398852.0	3193026.2	
sp|P55083|MFAP4_HUMAN	P55083	MFAP4_HUMAN	MFAP4	255	Homo sapiens	1:Experimental evidence at protein level	Microfibril-associated glycoprotein 4	1.0	0.9988	2	6	6	6	2	2	0	2	2	2	0	2	2	2	0	2	2783350.2	2128197.0	1621396.9	1299257.1	2774826.2	2063255.4	1017536.7	1146357.9	
sp|P55290|CAD13_HUMAN	P55290	CAD13_HUMAN	CDH13	713	Homo sapiens	1:Experimental evidence at protein level	Cadherin-13	1.0	0.9982	3	10	10	10	3	3	2	2	3	3	2	2	3	3	2	2	2726143.5	3640147.2	2414007.0	2234525.0	1033059.4	1369951.1	872711.6	843501.4	
sp|P55854|SUMO3_HUMAN	P55854	SUMO3_HUMAN	SUMO3	103	Homo sapiens	1:Experimental evidence at protein level	Small ubiquitin-related modifier 3	0.615	0.9839	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0.0	246827.0	0.0	646098.75	0.0	0.0	0.0	0.0	sp|P61956|SUMO2_HUMAN, sp|Q6EEV6|SUMO4_HUMAN
sp|P60174|TPIS_HUMAN	P60174	TPIS_HUMAN	TPI1	249	Homo sapiens	1:Experimental evidence at protein level	Triosephosphate isomerase	1.0	0.9986	3	5	5	5	0	1	1	3	0	1	1	3	0	1	1	3	1006026.0	1733624.8	938304.3	3017376.0	586060.2	888327.7	591605.0	1514802.8	
sp|P60709|ACTB_HUMAN	P60709	ACTB_HUMAN	ACTB	375	Homo sapiens	1:Experimental evidence at protein level	Actin, cytoplasmic 1	1.0	0.9989	12	40	0	40	9	11	10	10	0	0	0	0	9	11	10	10	1.5696055E7	1.5676879E7	1.4157559E7	3.5008444E7	6735897.5	6882938.0	6270899.5	1.308711E7	sp|P63261|ACTG_HUMAN
sp|P61313|RL15_HUMAN	P61313	RL15_HUMAN	RPL15	204	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL15	0.413	0.9643	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	253205.92	0.0	297054.03	0.0	0.0	0.0	0.0	
sp|P61353|RL27_HUMAN	P61353	RL27_HUMAN	RPL27	136	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL27	0.6679	0.9872	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	295313.22	0.0	544062.3	0.0	0.0	0.0	0.0	
sp|P61604|CH10_HUMAN	P61604	CH10_HUMAN	HSPE1	102	Homo sapiens	1:Experimental evidence at protein level	10 kDa heat shock protein, mitochondrial	1.0	0.9909	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	4	852626.5	1272280.1	980419.7	2968221.0	354305.47	506410.47	377107.22	1128509.0	
sp|P61626|LYSC_HUMAN	P61626	LYSC_HUMAN	LYZ	148	Homo sapiens	1:Experimental evidence at protein level	Lysozyme C	1.0	0.9989	4	9	9	9	1	2	3	3	1	2	3	3	1	2	3	3	2449593.0	2164591.5	3049444.5	3116325.0	2145643.8	2113385.0	3027727.0	2961536.5	
sp|P61769|B2MG_HUMAN	P61769	B2MG_HUMAN	B2M	119	Homo sapiens	1:Experimental evidence at protein level	Beta-2-microglobulin	1.0	0.999	4	20	20	20	6	5	5	4	6	5	5	4	6	5	5	4	1.34849184E8	8.2792232E7	1.5028664E8	1.53474496E8	5.0390836E7	3.2039294E7	5.1695728E7	5.3770916E7	
sp|P61916|NPC2_HUMAN	P61916	NPC2_HUMAN	NPC2	151	Homo sapiens	1:Experimental evidence at protein level	NPC intracellular cholesterol transporter 2	1.0	0.9976	6	17	17	17	6	3	3	5	6	3	3	5	6	3	3	5	8636002.0	6662350.0	7790327.0	7050458.0	2973293.0	2385167.2	2972325.0	3297991.5	
