Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	control_3_1 Spectral Count	control_3_1 Unique Spectral Count	control_3_1 Total Spectral Count	control_3_1 Intensity	Indistinguishable Proteins
sp|P98160|PGBM_HUMAN	P98160	PGBM_HUMAN	HSPG2	4391	Homo sapiens	1:Experimental evidence at protein level	Basement membrane-specific heparan sulfate proteoglycan core protein	1.0	0.999	13	13	13	13	13	13	13	4618289.0	
sp|P99999|CYC_HUMAN	P99999	CYC_HUMAN	CYCS	105	Homo sapiens	1:Experimental evidence at protein level	Cytochrome c	1.0	0.9954	4	4	3	4	4	3	4	2970613.8	
sp|Q00839|HNRPU_HUMAN	Q00839	HNRPU_HUMAN	HNRNPU	825	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein U	0.9999	0.9954	1	1	1	1	1	1	1	366886.1	
sp|Q01130|SRSF2_HUMAN	Q01130	SRSF2_HUMAN	SRSF2	221	Homo sapiens	1:Experimental evidence at protein level	Serine/arginine-rich splicing factor 2	0.8946	0.9931	1	1	0	1	1	0	1	295148.25	sp|Q9BRL6|SRSF8_HUMAN
sp|Q01459|DIAC_HUMAN	Q01459	DIAC_HUMAN	CTBS	385	Homo sapiens	1:Experimental evidence at protein level	Di-N-acetylchitobiase	1.0	0.9987	1	1	1	1	1	1	1	638536.06	
sp|Q01469|FABP5_HUMAN	Q01469	FABP5_HUMAN	FABP5	135	Homo sapiens	1:Experimental evidence at protein level	Fatty acid-binding protein 5	0.9373	0.9961	1	1	1	1	1	1	1	320086.7	
sp|Q01995|TAGL_HUMAN	Q01995	TAGL_HUMAN	TAGLN	201	Homo sapiens	1:Experimental evidence at protein level	Transgelin	1.0	0.999	5	5	5	5	5	5	5	1984726.9	
sp|Q02246|CNTN2_HUMAN	Q02246	CNTN2_HUMAN	CNTN2	1040	Homo sapiens	1:Experimental evidence at protein level	Contactin-2	1.0	0.999	18	18	18	18	18	18	18	6596171.5	
sp|Q02818|NUCB1_HUMAN	Q02818	NUCB1_HUMAN	NUCB1	461	Homo sapiens	1:Experimental evidence at protein level	Nucleobindin-1	1.0	0.9986	3	3	3	3	3	3	3	4273915.0	
sp|Q03591|FHR1_HUMAN	Q03591	FHR1_HUMAN	CFHR1	330	Homo sapiens	1:Experimental evidence at protein level	Complement factor H-related protein 1	0.9995	0.9973	3	1	0	3	1	0	3	901380.75	
sp|Q06481|APLP2_HUMAN	Q06481	APLP2_HUMAN	APLP2	763	Homo sapiens	1:Experimental evidence at protein level	Amyloid beta precursor like protein 2	1.0	0.9981	8	7	7	9	7	7	9	7912085.5	
sp|Q06828|FMOD_HUMAN	Q06828	FMOD_HUMAN	FMOD	376	Homo sapiens	1:Experimental evidence at protein level	Fibromodulin	0.9717	0.9983	1	1	1	1	1	1	1	958806.25	
sp|Q06830|PRDX1_HUMAN	Q06830	PRDX1_HUMAN	PRDX1	199	Homo sapiens	1:Experimental evidence at protein level	Peroxiredoxin-1	1.0	0.9975	7	7	5	7	7	5	7	6159473.0	
sp|Q07020|RL18_HUMAN	Q07020	RL18_HUMAN	RPL18	188	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL18	0.9423	0.9964	1	1	1	1	1	1	1	603708.7	
sp|Q08380|LG3BP_HUMAN	Q08380	LG3BP_HUMAN	LGALS3BP	585	Homo sapiens	1:Experimental evidence at protein level	Galectin-3-binding protein	1.0	0.999	6	6	6	6	6	6	6	6871058.5	
sp|Q08629|TICN1_HUMAN	Q08629	TICN1_HUMAN	SPOCK1	439	Homo sapiens	1:Experimental evidence at protein level	Testican-1	1.0	0.9864	2	2	2	2	2	2	2	1356669.5	
sp|Q12805|FBLN3_HUMAN	Q12805	FBLN3_HUMAN	EFEMP1	493	Homo sapiens	1:Experimental evidence at protein level	EGF-containing fibulin-like extracellular matrix protein 1	1.0	0.999	8	9	9	9	9	9	9	1.8285332E7	
sp|Q12841|FSTL1_HUMAN	Q12841	FSTL1_HUMAN	FSTL1	308	Homo sapiens	1:Experimental evidence at protein level	Follistatin-related protein 1	0.8973	0.9933	1	1	1	1	1	1	1	703974.0	
sp|Q12860|CNTN1_HUMAN	Q12860	CNTN1_HUMAN	CNTN1	1018	Homo sapiens	1:Experimental evidence at protein level	Contactin-1	1.0	0.999	27	36	36	36	36	36	36	2.7691706E7	
sp|Q12907|LMAN2_HUMAN	Q12907	LMAN2_HUMAN	LMAN2	356	Homo sapiens	1:Experimental evidence at protein level	Vesicular integral-membrane protein VIP36	1.0	0.999	8	8	8	8	8	8	8	8026220.5	
sp|Q13228|SBP1_HUMAN	Q13228	SBP1_HUMAN	SELENBP1	472	Homo sapiens	1:Experimental evidence at protein level	Methanethiol oxidase	1.0	0.9983	7	7	7	7	7	7	7	2181570.5	
sp|Q13332|PTPRS_HUMAN	Q13332	PTPRS_HUMAN	PTPRS	1948	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase S	1.0	0.9989	3	3	3	3	3	3	3	2436206.0	
sp|Q13449|LSAMP_HUMAN	Q13449	LSAMP_HUMAN	LSAMP	338	Homo sapiens	1:Experimental evidence at protein level	Limbic system-associated membrane protein	1.0	0.9988	8	8	8	8	8	8	8	3.3938136E7	
sp|Q13508|NAR3_HUMAN	Q13508	NAR3_HUMAN	ART3	389	Homo sapiens	1:Experimental evidence at protein level	Ecto-ADP-ribosyltransferase 3	1.0	0.9972	3	3	3	3	3	3	3	2358063.0	
sp|Q13740|CD166_HUMAN	Q13740	CD166_HUMAN	ALCAM	583	Homo sapiens	1:Experimental evidence at protein level	CD166 antigen	1.0	0.9988	8	8	8	8	8	8	8	5373495.0	
sp|Q13822|ENPP2_HUMAN	Q13822	ENPP2_HUMAN	ENPP2	863	Homo sapiens	1:Experimental evidence at protein level	Autotaxin	1.0	0.999	16	19	19	19	19	19	19	2.329688E7	
sp|Q14019|COTL1_HUMAN	Q14019	COTL1_HUMAN	COTL1	142	Homo sapiens	1:Experimental evidence at protein level	Coactosin-like protein	0.9999	0.9809	2	2	2	2	2	2	2	712882.5	
sp|Q14112|NID2_HUMAN	Q14112	NID2_HUMAN	NID2	1375	Homo sapiens	1:Experimental evidence at protein level	Nidogen-2	0.8959	0.9932	1	1	1	1	1	1	1	422297.84	
sp|Q14118|DAG1_HUMAN	Q14118	DAG1_HUMAN	DAG1	895	Homo sapiens	1:Experimental evidence at protein level	Dystroglycan 1	1.0	0.999	7	10	10	10	10	10	10	1.2992572E7	
sp|Q14515|SPRL1_HUMAN	Q14515	SPRL1_HUMAN	SPARCL1	664	Homo sapiens	1:Experimental evidence at protein level	SPARC-like protein 1	1.0	0.999	21	28	28	28	28	28	28	5.3924424E7	
sp|Q14520|HABP2_HUMAN	Q14520	HABP2_HUMAN	HABP2	560	Homo sapiens	1:Experimental evidence at protein level	Factor VII-activating protease	0.8934	0.993	1	1	1	1	1	1	1	508954.38	
sp|Q14624|ITIH4_HUMAN	Q14624	ITIH4_HUMAN	ITIH4	930	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H4	1.0	0.999	19	19	19	19	19	19	19	8848838.0	
sp|Q14982|OPCM_HUMAN	Q14982	OPCM_HUMAN	OPCML	345	Homo sapiens	1:Experimental evidence at protein level	Opioid-binding protein/cell adhesion molecule	1.0	0.999	8	8	4	8	8	4	8	1.864343E7	
sp|Q15113|PCOC1_HUMAN	Q15113	PCOC1_HUMAN	PCOLCE	449	Homo sapiens	1:Experimental evidence at protein level	Procollagen C-endopeptidase enhancer 1	1.0	0.999	4	4	4	4	4	4	4	7477878.5	
sp|Q15223|NECT1_HUMAN	Q15223	NECT1_HUMAN	NECTIN1	517	Homo sapiens	1:Experimental evidence at protein level	Nectin-1	1.0	0.9954	2	2	2	2	2	2	2	1498127.2	
sp|Q15582|BGH3_HUMAN	Q15582	BGH3_HUMAN	TGFBI	683	Homo sapiens	1:Experimental evidence at protein level	Transforming growth factor-beta-induced protein ig-h3	1.0	0.9987	4	4	4	4	4	4	4	4175521.8	
sp|Q15818|NPTX1_HUMAN	Q15818	NPTX1_HUMAN	NPTX1	432	Homo sapiens	1:Experimental evidence at protein level	Neuronal pentraxin-1	1.0	0.999	9	10	10	10	10	10	10	7619019.0	
sp|Q15904|VAS1_HUMAN	Q15904	VAS1_HUMAN	ATP6AP1	470	Homo sapiens	1:Experimental evidence at protein level	V-type proton ATPase subunit S1	1.0	0.999	5	6	6	6	6	6	6	8022512.5	
sp|Q16270|IBP7_HUMAN	Q16270	IBP7_HUMAN	IGFBP7	282	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 7	1.0	0.999	4	6	6	6	6	6	6	1.607507E7	
sp|Q16610|ECM1_HUMAN	Q16610	ECM1_HUMAN	ECM1	540	Homo sapiens	1:Experimental evidence at protein level	Extracellular matrix protein 1	1.0	0.999	7	7	7	7	7	7	7	1.0765172E7	
sp|Q16769|QPCT_HUMAN	Q16769	QPCT_HUMAN	QPCT	361	Homo sapiens	1:Experimental evidence at protein level	Glutaminyl-peptide cyclotransferase	1.0	0.9987	3	3	3	3	3	3	3	2602542.8	
sp|Q16849|PTPRN_HUMAN	Q16849	PTPRN_HUMAN	PTPRN	979	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase-like N	1.0	0.9972	3	3	3	3	3	3	3	3742935.8	
sp|Q24JP5|T132A_HUMAN	Q24JP5	T132A_HUMAN	TMEM132A	1023	Homo sapiens	1:Experimental evidence at protein level	Transmembrane protein 132A	1.0	0.9986	5	5	5	5	5	5	5	1841595.9	
sp|Q53EL9|SEZ6_HUMAN	Q53EL9	SEZ6_HUMAN	SEZ6	994	Homo sapiens	1:Experimental evidence at protein level	Seizure protein 6 homolog	0.9821	0.9989	1	1	1	1	1	1	1	532417.0	
sp|Q5FWE3|PRRT3_HUMAN	Q5FWE3	PRRT3_HUMAN	PRRT3	981	Homo sapiens	1:Experimental evidence at protein level	Proline-rich transmembrane protein 3	1.0	0.9989	2	2	2	2	2	2	2	1854461.9	
sp|Q5JZY3|EPHAA_HUMAN	Q5JZY3	EPHAA_HUMAN	EPHA10	1008	Homo sapiens	1:Experimental evidence at protein level	Ephrin type-A receptor 10	0.9393	0.9962	1	1	1	1	1	1	1	368895.9	
sp|Q5T848|MGLYR_HUMAN	Q5T848	MGLYR_HUMAN	GPR158	1215	Homo sapiens	1:Experimental evidence at protein level	Metabotropic glycine receptor	0.9817	0.9989	1	1	1	1	1	1	1	1070586.4	
sp|Q5TAX3|TUT4_HUMAN	Q5TAX3	TUT4_HUMAN	TUT4	1644	Homo sapiens	1:Experimental evidence at protein level	Terminal uridylyltransferase 4	0.5147	0.9472	1	1	1	1	1	1	1	450796.8	
sp|Q6MZW2|FSTL4_HUMAN	Q6MZW2	FSTL4_HUMAN	FSTL4	842	Homo sapiens	1:Experimental evidence at protein level	Follistatin-related protein 4	1.0	0.999	5	5	4	5	5	4	5	1920371.0	
sp|Q6NW40|RGMB_HUMAN	Q6NW40	RGMB_HUMAN	RGMB	437	Homo sapiens	1:Experimental evidence at protein level	Repulsive guidance molecule B	0.6661	0.9712	1	1	1	1	1	1	1	541327.8	
sp|Q6UX71|PXDC2_HUMAN	Q6UX71	PXDC2_HUMAN	PLXDC2	529	Homo sapiens	1:Experimental evidence at protein level	Plexin domain-containing protein 2	1.0	0.9989	5	5	5	5	5	5	5	3517218.2	
sp|Q6UX73|CP089_HUMAN	Q6UX73	CP089_HUMAN	C16orf89	402	Homo sapiens	1:Experimental evidence at protein level	UPF0764 protein C16orf89	1.0	0.999	6	6	6	6	6	6	6	4181883.5	
sp|Q6UXB8|PI16_HUMAN	Q6UXB8	PI16_HUMAN	PI16	463	Homo sapiens	1:Experimental evidence at protein level	Peptidase inhibitor 16	1.0	0.999	2	2	2	2	2	2	2	2315951.2	
sp|Q6UXD5|SE6L2_HUMAN	Q6UXD5	SE6L2_HUMAN	SEZ6L2	910	Homo sapiens	1:Experimental evidence at protein level	Seizure 6-like protein 2	1.0	0.9989	4	4	4	4	4	4	4	3769640.5	
sp|Q6ZMT4|KDM7A_HUMAN	Q6ZMT4	KDM7A_HUMAN	KDM7A	941	Homo sapiens	1:Experimental evidence at protein level	Lysine-specific demethylase 7A	0.5036	0.945	1	1	1	1	1	1	1	1942546.6	
sp|Q6ZSJ9|SHSA6_HUMAN	Q6ZSJ9	SHSA6_HUMAN	SHISA6	500	Homo sapiens	1:Experimental evidence at protein level	Protein shisa-6	0.9825	0.999	1	1	1	1	1	1	1	1510341.8	
sp|Q7Z3B1|NEGR1_HUMAN	Q7Z3B1	NEGR1_HUMAN	NEGR1	354	Homo sapiens	1:Experimental evidence at protein level	Neuronal growth regulator 1	1.0	0.999	5	5	5	5	5	5	5	1.2431813E7	
sp|Q7Z5A7|TAFA5_HUMAN	Q7Z5A7	TAFA5_HUMAN	TAFA5	132	Homo sapiens	1:Experimental evidence at protein level	Chemokine-like protein TAFA-5	0.8184	0.9871	1	1	1	1	1	1	1	265660.34	
sp|Q7Z7M0|MEGF8_HUMAN	Q7Z7M0	MEGF8_HUMAN	MEGF8	2845	Homo sapiens	1:Experimental evidence at protein level	Multiple epidermal growth factor-like domains protein 8	1.0	0.999	10	10	10	10	10	10	10	4155698.5	
sp|Q86UD1|OAF_HUMAN	Q86UD1	OAF_HUMAN	OAF	273	Homo sapiens	1:Experimental evidence at protein level	Out at first protein homolog	0.5731	0.9579	1	1	1	1	1	1	1	416805.94	
sp|Q86UN3|R4RL2_HUMAN	Q86UN3	R4RL2_HUMAN	RTN4RL2	420	Homo sapiens	1:Experimental evidence at protein level	Reticulon-4 receptor-like 2	1.0	0.9985	3	3	3	3	3	3	3	1970740.2	
sp|Q86UX2|ITIH5_HUMAN	Q86UX2	ITIH5_HUMAN	ITIH5	942	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H5	1.0	0.9842	2	2	2	2	2	2	2	1287562.1	
sp|Q86Y38|XYLT1_HUMAN	Q86Y38	XYLT1_HUMAN	XYLT1	959	Homo sapiens	1:Experimental evidence at protein level	Xylosyltransferase 1	0.9575	0.9974	1	1	1	1	1	1	1	756846.1	
sp|Q8IUK5|PLDX1_HUMAN	Q8IUK5	PLDX1_HUMAN	PLXDC1	500	Homo sapiens	1:Experimental evidence at protein level	Plexin domain-containing protein 1	0.9748	0.9985	1	1	1	1	1	1	1	521403.0	
sp|Q8IV08|PLD3_HUMAN	Q8IV08	PLD3_HUMAN	PLD3	490	Homo sapiens	1:Experimental evidence at protein level	5'-3' exonuclease PLD3	1.0	0.989	2	2	2	2	2	2	2	337447.97	
sp|Q8IW52|SLIK4_HUMAN	Q8IW52	SLIK4_HUMAN	SLITRK4	837	Homo sapiens	1:Experimental evidence at protein level	SLIT and NTRK-like protein 4	1.0	0.9988	2	2	2	2	2	2	2	950281.8	
sp|Q8IWU5|SULF2_HUMAN	Q8IWU5	SULF2_HUMAN	SULF2	870	Homo sapiens	1:Experimental evidence at protein level	Extracellular sulfatase Sulf-2	1.0	0.9989	2	2	2	2	2	2	2	3863341.5	
sp|Q8N126|CADM3_HUMAN	Q8N126	CADM3_HUMAN	CADM3	398	Homo sapiens	1:Experimental evidence at protein level	Cell adhesion molecule 3	1.0	0.999	5	6	6	6	6	6	6	1.218023E7	
sp|Q8N3J6|CADM2_HUMAN	Q8N3J6	CADM2_HUMAN	CADM2	435	Homo sapiens	1:Experimental evidence at protein level	Cell adhesion molecule 2	1.0	0.9943	3	3	3	3	3	3	3	2588115.5	
sp|Q8NBJ4|GOLM1_HUMAN	Q8NBJ4	GOLM1_HUMAN	GOLM1	401	Homo sapiens	1:Experimental evidence at protein level	Golgi membrane protein 1	1.0	0.9966	3	3	3	3	3	3	3	3009568.5	
sp|Q8NES3|LFNG_HUMAN	Q8NES3	LFNG_HUMAN	LFNG	379	Homo sapiens	1:Experimental evidence at protein level	Beta-1,3-N-acetylglucosaminyltransferase lunatic fringe	0.8427	0.9891	1	1	1	1	1	1	1	596841.06	
sp|Q8NFZ8|CADM4_HUMAN	Q8NFZ8	CADM4_HUMAN	CADM4	388	Homo sapiens	1:Experimental evidence at protein level	Cell adhesion molecule 4	1.0	0.999	4	4	4	4	4	4	4	8902500.0	
sp|Q8TAG5|VTM2A_HUMAN	Q8TAG5	VTM2A_HUMAN	VSTM2A	236	Homo sapiens	1:Experimental evidence at protein level	V-set and transmembrane domain-containing protein 2A	1.0	0.999	3	4	4	4	4	4	4	1.1566796E7	
sp|Q8TCZ2|C99L2_HUMAN	Q8TCZ2	C99L2_HUMAN	CD99L2	262	Homo sapiens	1:Experimental evidence at protein level	CD99 antigen-like protein 2	1.0	0.9988	2	2	2	2	2	2	2	7388312.5	
sp|Q8TEU8|WFKN2_HUMAN	Q8TEU8	WFKN2_HUMAN	WFIKKN2	576	Homo sapiens	1:Experimental evidence at protein level	WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2	1.0	0.995	3	3	3	3	3	3	3	2661773.5	
sp|Q8WVQ1|CANT1_HUMAN	Q8WVQ1	CANT1_HUMAN	CANT1	401	Homo sapiens	1:Experimental evidence at protein level	Soluble calcium-activated nucleotidase 1	1.0	0.996	2	2	2	2	2	2	2	565945.5	
sp|Q8WXD2|SCG3_HUMAN	Q8WXD2	SCG3_HUMAN	SCG3	468	Homo sapiens	1:Experimental evidence at protein level	Secretogranin-3	1.0	0.999	25	30	30	30	30	30	30	3.2660504E7	
sp|Q8WY21|SORC1_HUMAN	Q8WY21	SORC1_HUMAN	SORCS1	1168	Homo sapiens	1:Experimental evidence at protein level	VPS10 domain-containing receptor SorCS1	0.8106	0.9864	1	1	1	1	1	1	1	465574.53	
sp|Q8WZA1|PMGT1_HUMAN	Q8WZA1	PMGT1_HUMAN	POMGNT1	660	Homo sapiens	1:Experimental evidence at protein level	Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1	1.0	0.9984	3	3	3	3	3	3	3	1418236.9	
sp|Q92520|FAM3C_HUMAN	Q92520	FAM3C_HUMAN	FAM3C	227	Homo sapiens	1:Experimental evidence at protein level	Protein FAM3C	1.0	0.999	9	12	12	12	12	12	12	3.058383E7	
sp|Q92563|TICN2_HUMAN	Q92563	TICN2_HUMAN	SPOCK2	424	Homo sapiens	1:Experimental evidence at protein level	Testican-2	1.0	0.9973	2	2	2	2	2	2	2	1111142.6	
sp|Q92686|NEUG_HUMAN	Q92686	NEUG_HUMAN	NRGN	78	Homo sapiens	1:Experimental evidence at protein level	Neurogranin	0.6885	0.974	1	1	1	1	1	1	1	885526.1	
sp|Q92752|TENR_HUMAN	Q92752	TENR_HUMAN	TNR	1358	Homo sapiens	1:Experimental evidence at protein level	Tenascin-R	0.9579	0.9974	1	1	1	1	1	1	1	292573.53	
sp|Q92765|SFRP3_HUMAN	Q92765	SFRP3_HUMAN	FRZB	325	Homo sapiens	1:Experimental evidence at protein level	Secreted frizzled-related protein 3	0.6807	0.973	1	1	1	1	1	1	1	1080584.2	
sp|Q92820|GGH_HUMAN	Q92820	GGH_HUMAN	GGH	318	Homo sapiens	1:Experimental evidence at protein level	Gamma-glutamyl hydrolase	1.0	0.9966	3	3	3	3	3	3	3	1654135.2	
sp|Q92823|NRCAM_HUMAN	Q92823	NRCAM_HUMAN	NRCAM	1304	Homo sapiens	1:Experimental evidence at protein level	Neuronal cell adhesion molecule	1.0	0.999	31	40	40	40	40	40	40	3.9875576E7	
sp|Q92859|NEO1_HUMAN	Q92859	NEO1_HUMAN	NEO1	1461	Homo sapiens	1:Experimental evidence at protein level	Neogenin	1.0	0.999	13	13	13	13	13	13	13	4519827.0	
sp|Q92876|KLK6_HUMAN	Q92876	KLK6_HUMAN	KLK6	244	Homo sapiens	1:Experimental evidence at protein level	Kallikrein-6	1.0	0.999	5	7	7	7	7	7	7	6.4402816E7	
sp|Q92932|PTPR2_HUMAN	Q92932	PTPR2_HUMAN	PTPRN2	1015	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase N2	1.0	0.9953	2	2	2	2	2	2	2	1196024.8	
sp|Q969P0|IGSF8_HUMAN	Q969P0	IGSF8_HUMAN	IGSF8	613	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin superfamily member 8	1.0	0.9989	3	3	3	3	3	3	3	2558473.2	
sp|Q96B86|RGMA_HUMAN	Q96B86	RGMA_HUMAN	RGMA	450	Homo sapiens	1:Experimental evidence at protein level	Repulsive guidance molecule A	0.8523	0.9899	1	1	1	1	1	1	1	729446.7	
sp|Q96FE7|P3IP1_HUMAN	Q96FE7	P3IP1_HUMAN	PIK3IP1	263	Homo sapiens	1:Experimental evidence at protein level	Phosphoinositide-3-kinase-interacting protein 1	0.7658	0.9823	1	1	1	1	1	1	1	8490730.0	
sp|Q96GW7|PGCB_HUMAN	Q96GW7	PGCB_HUMAN	BCAN	911	Homo sapiens	1:Experimental evidence at protein level	Brevican core protein	1.0	0.9987	8	8	8	9	8	8	9	1.855566E7	
sp|Q96ID5|IGS21_HUMAN	Q96ID5	IGS21_HUMAN	IGSF21	467	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin superfamily member 21	0.9488	0.9968	1	1	1	1	1	1	1	601796.44	
sp|Q96IY4|CBPB2_HUMAN	Q96IY4	CBPB2_HUMAN	CPB2	423	Homo sapiens	1:Experimental evidence at protein level	Carboxypeptidase B2	1.0	0.9959	2	2	2	2	2	2	2	886223.75	
sp|Q96JF0|SIAT2_HUMAN	Q96JF0	SIAT2_HUMAN	ST6GAL2	529	Homo sapiens	1:Experimental evidence at protein level	Beta-galactoside alpha-2,6-sialyltransferase 2	0.9999	0.9905	2	2	2	2	2	2	2	1625252.2	
sp|Q96KN2|CNDP1_HUMAN	Q96KN2	CNDP1_HUMAN	CNDP1	507	Homo sapiens	1:Experimental evidence at protein level	Beta-Ala-His dipeptidase	1.0	0.999	20	26	26	26	26	26	26	3.6443608E7	
sp|Q96NG3|ODAD4_HUMAN	Q96NG3	ODAD4_HUMAN	ODAD4	672	Homo sapiens	1:Experimental evidence at protein level	Outer dynein arm-docking complex subunit 4	0.8324	0.9882	1	1	1	1	1	1	1	300477.6	
sp|Q96PD5|PGRP2_HUMAN	Q96PD5	PGRP2_HUMAN	PGLYRP2	576	Homo sapiens	1:Experimental evidence at protein level	N-acetylmuramoyl-L-alanine amidase	1.0	0.999	6	6	6	6	6	6	6	7788422.5	
sp|Q96PQ0|SORC2_HUMAN	Q96PQ0	SORC2_HUMAN	SORCS2	1159	Homo sapiens	1:Experimental evidence at protein level	VPS10 domain-containing receptor SorCS2	0.8581	0.9903	1	1	1	1	1	1	1	450573.72	
sp|Q96PX8|SLIK1_HUMAN	Q96PX8	SLIK1_HUMAN	SLITRK1	696	Homo sapiens	1:Experimental evidence at protein level	SLIT and NTRK-like protein 1	1.0	0.999	4	4	4	4	4	4	4	2289998.5	
sp|Q96S96|PEBP4_HUMAN	Q96S96	PEBP4_HUMAN	PEBP4	227	Homo sapiens	1:Experimental evidence at protein level	Phosphatidylethanolamine-binding protein 4	1.0	0.999	3	3	3	3	3	3	3	4981678.0	
sp|Q99435|NELL2_HUMAN	Q99435	NELL2_HUMAN	NELL2	816	Homo sapiens	1:Experimental evidence at protein level	Protein kinase C-binding protein NELL2	1.0	0.999	9	11	11	11	11	11	11	2.7397962E7	
sp|Q99497|PARK7_HUMAN	Q99497	PARK7_HUMAN	PARK7	189	Homo sapiens	1:Experimental evidence at protein level	Parkinson disease protein 7	1.0	0.9984	3	3	3	3	3	3	3	1594395.2	
sp|Q99674|CGRE1_HUMAN	Q99674	CGRE1_HUMAN	CGREF1	318	Homo sapiens	1:Experimental evidence at protein level	Cell growth regulator with EF hand domain protein 1	1.0	0.9989	3	3	3	3	3	3	3	1325680.9	
sp|Q99729|ROAA_HUMAN	Q99729	ROAA_HUMAN	HNRNPAB	332	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein A/B	0.9036	0.9937	1	1	1	1	1	1	1	318380.78	
sp|Q99969|RARR2_HUMAN	Q99969	RARR2_HUMAN	RARRES2	163	Homo sapiens	1:Experimental evidence at protein level	Retinoic acid receptor responder protein 2	1.0	0.9988	2	3	3	3	3	3	3	2318393.0	
sp|Q9BQ16|TICN3_HUMAN	Q9BQ16	TICN3_HUMAN	SPOCK3	436	Homo sapiens	1:Experimental evidence at protein level	Testican-3	0.7678	0.9824	1	1	1	1	1	1	1	731139.9	
sp|Q9BQT9|CSTN3_HUMAN	Q9BQT9	CSTN3_HUMAN	CLSTN3	956	Homo sapiens	1:Experimental evidence at protein level	Calsyntenin-3	1.0	0.999	2	4	4	4	4	4	4	7099005.5	
sp|Q9BRK5|CAB45_HUMAN	Q9BRK5	CAB45_HUMAN	SDF4	362	Homo sapiens	1:Experimental evidence at protein level	45 kDa calcium-binding protein	0.9812	0.9989	1	1	1	1	1	1	1	748311.7	
sp|Q9BY67|CADM1_HUMAN	Q9BY67	CADM1_HUMAN	CADM1	442	Homo sapiens	1:Experimental evidence at protein level	Cell adhesion molecule 1	1.0	0.999	2	3	3	3	3	3	3	4211665.0	
sp|Q9BYH1|SE6L1_HUMAN	Q9BYH1	SE6L1_HUMAN	SEZ6L	1024	Homo sapiens	1:Experimental evidence at protein level	Seizure 6-like protein	1.0	0.999	4	4	4	4	4	4	4	4445453.5	
sp|Q9BZR6|RTN4R_HUMAN	Q9BZR6	RTN4R_HUMAN	RTN4R	473	Homo sapiens	1:Experimental evidence at protein level	Reticulon-4 receptor	1.0	0.999	4	4	4	4	4	4	4	1836904.0	
sp|Q9C0A0|CNTP4_HUMAN	Q9C0A0	CNTP4_HUMAN	CNTNAP4	1308	Homo sapiens	1:Experimental evidence at protein level	Contactin-associated protein-like 4	1.0	0.9987	7	7	6	7	7	6	7	2232941.8	
sp|Q9GZM5|YIPF3_HUMAN	Q9GZM5	YIPF3_HUMAN	YIPF3	350	Homo sapiens	1:Experimental evidence at protein level	Protein YIPF3	1.0	0.9932	1	2	2	2	2	2	2	3017685.5	
sp|Q9H8J5|MANS1_HUMAN	Q9H8J5	MANS1_HUMAN	MANSC1	431	Homo sapiens	1:Experimental evidence at protein level	MANSC domain-containing protein 1	0.6925	0.9744	1	1	1	1	1	1	1	340667.22	
sp|Q9H8L6|MMRN2_HUMAN	Q9H8L6	MMRN2_HUMAN	MMRN2	949	Homo sapiens	1:Experimental evidence at protein level	Multimerin-2	1.0	0.9983	2	2	2	2	2	2	2	674725.0	
sp|Q9HCU4|CELR2_HUMAN	Q9HCU4	CELR2_HUMAN	CELSR2	2923	Homo sapiens	1:Experimental evidence at protein level	Cadherin EGF LAG seven-pass G-type receptor 2	1.0	0.9987	3	3	3	3	3	3	3	2139371.5	
sp|Q9NPD7|NRN1_HUMAN	Q9NPD7	NRN1_HUMAN	NRN1	142	Homo sapiens	1:Experimental evidence at protein level	Neuritin	0.9394	0.9962	1	1	1	1	1	1	1	0.0	
sp|Q9NPR2|SEM4B_HUMAN	Q9NPR2	SEM4B_HUMAN	SEMA4B	837	Homo sapiens	1:Experimental evidence at protein level	Semaphorin-4B	1.0	0.9978	3	3	3	3	3	3	3	584756.25	
sp|Q9NQ79|CRAC1_HUMAN	Q9NQ79	CRAC1_HUMAN	CRTAC1	661	Homo sapiens	1:Experimental evidence at protein level	Cartilage acidic protein 1	1.0	0.999	14	15	15	15	15	15	15	1.1838134E7	
